fen,outcome,side_to_move
3r2k1/pp3ppp/2p2nq1/2Pp4/PP6/8/4K2Q/5R2 b - - 0 29,0.0,b
3r2k1/pp3ppp/2p2n2/P1Pp4/1P6/4K3/7q/5R2 b - - 0 31,0.0,b
4r1k1/pp3ppp/2p2n2/P1Pp4/1P6/2K5/4q3/5R2 b - - 4 33,0.0,b
rnbqk2r/pp3ppp/2pb1n2/3pp3/2P5/1P1BPN2/PB1P1PPP/R2QK2R b KQkq - 3 6,0.0,b
rnbqk2r/pp3ppp/2pb1n2/3P4/8/1P1BPP2/PB1P1P1P/R2QK2R b KQkq - 0 8,0.0,b
r1bqk2r/pp3pRp/2nb1n2/3p4/8/1P1BPP2/PB1P1P1P/R2QK3 b Qkq - 0 10,0.0,b
r1b1k2r/pp2qpRp/3b1B2/3p4/1n6/1P1BPP2/P2P1P1P/R1Q1K3 b Qkq - 0 12,0.0,b
r1b1k2r/pp3pRp/3b1q2/3p4/8/1PQnPP2/P2P1P1P/R4K2 b kq - 1 14,0.0,b
r3k2r/pp3pRp/5q2/3pb3/8/1P1QPP1b/P2PKP1P/R7 b kq - 0 16,0.0,b
r3k3/pp3p1Q/5q2/3p4/8/1P2PP1b/P2PKP1P/b7 b q - 0 18,0.0,b
r3k3/pp3p2/q7/3p4/8/1P1QPP2/P2P1P1P/b4K2 b q - 0 20,0.0,b
r3k3/pp3p2/8/3p4/4P3/1P3P2/P2q1PKP/b7 b q - 0 22,0.0,b
6r1/pp1k1p2/8/3p4/4P3/1P3P1P/P2q1P2/b4K2 b - - 2 24,0.0,b
3r2k1/pb3ppp/1p3n2/8/1PBqPQ1n/6NP/3r1PP1/2R1R1K1 b - - 4 31,1.0,b
3r1k2/pb3ppp/1p3nn1/8/1P1qP3/5QNP/3rBPP1/2R1R1K1 b - - 8 33,1.0,b
3r1k2/pb3ppp/1p3nn1/8/2B1P3/5QNP/3r1PP1/4R1K1 b - - 0 35,1.0,b
3r2k1/Qb3ppp/1p3n2/4n3/2B1P3/6NP/3r1PP1/4R1K1 b - - 0 37,1.0,b
3r3k/3Q1ppp/1p3n2/4n3/2B1P3/6NP/5PP1/4R1K1 b - - 0 39,1.0,b
7k/2r2ppp/1p3n2/4n3/4P3/6NP/4BPP1/3R2K1 b - - 3 41,1.0,b
rnbqkb1r/pp1p1ppp/2p2n2/4p3/2P5/2N1P3/PPQP1PPP/R1B1KB1R b KQkq - 1 4,1.0,b
r1b1kb1r/pp1p1ppp/n1p2n2/q3pQ2/2P5/2NBP3/PP1P1PPP/R1B1K2R b KQkq - 5 6,1.0,b
r1b1kb1r/pp1p1ppp/2p2n2/q3pQ2/2P5/2N1P3/PPBP1PPP/R1B1K2R b KQkq - 0 8,1.0,b
r1bk1b1r/pp3ppp/2p2n2/q2pQ3/2P5/P1N1P3/1PBP1PPP/R1B1K2R b KQ - 0 10,1.0,b
r2k3r/pp3ppp/2p1bn2/q1bP2Q1/8/P1N1P3/1PBP1PPP/R1B1K2R b KQ - 0 12,1.0,b
r2kr3/pp3ppp/2pbbn2/q2P2Q1/1P6/P1NBP3/3P1PPP/R1B1K2R b KQ b3 0 14,1.0,b
r2k4/ppq2ppp/2pbrn2/6Q1/1P2N3/P2BP3/3P1PPP/R1B1K2R b KQ - 1 16,1.0,b
rq1k4/pp3ppp/2pb1n2/6Q1/1P2B3/P3P3/1B1P1PPP/R3K2R b KQ - 2 18,1.0,b
rq6/pp2kp1p/2pb1p2/5Q2/1P2B3/P3P3/3P1PPP/R3K2R b KQ - 1 20,1.0,b
r7/pp2kp1B/2pb1p2/8/1P6/P3P3/3P1PPP/R3K2R b KQ - 0 22,1.0,b
4r3/pp2kp1B/2p2p2/8/1P6/P3P3/3PKPPR/R7 b - - 2 24,1.0,b
7r/pp3p1B/2pk1p2/1P6/8/P3PK2/3P1PPR/R7 b - - 0 26,1.0,b
7r/pp3p2/5p2/1p2k3/4B3/P3PK1R/3P1PP1/R7 b - - 3 28,1.0,b
8/p4p2/1p3p2/1p2k3/8/P2BPK1P/3P1P2/R7 b - - 1 30,1.0,b
8/5p2/ppR1kp2/1p6/8/P2BPK1P/3P1P2/8 b - - 3 32,1.0,b
8/4kp2/1R3p2/pB6/8/P3PK1P/3P1P2/8 b - - 0 34,1.0,b
5k2/5p2/1R6/pB3K2/8/P3P2P/3P1P2/8 b - - 0 36,1.0,b
8/1R3pk1/8/5K2/B7/P3P2P/3P1P2/8 b - - 0 38,1.0,b
8/1R3pk1/8/5K2/4P3/PB5P/3P1P2/8 b - - 2 40,1.0,b
1R6/5pk1/8/4PK2/8/PB5P/3P1P2/8 b - - 2 42,1.0,b
7R/8/5P1k/5K2/8/PB5P/3P1P2/8 b - - 2 44,1.0,b
rnb2rk1/pp3ppp/2p2n2/3pp3/2P5/qP2P3/P1BPNPPP/2RQK2R w K - 0 10,1.0,w
rn1r2k1/pp3ppp/2p1bn2/3pp3/2P5/qP2P3/P1BPNPPP/R2Q1RK1 w - - 4 12,1.0,w
rn1r2k1/pp3ppp/2p2n2/3bp3/8/1P1PP3/PqB1NPPP/R2Q1RK1 w - - 1 14,1.0,w
r2r2k1/pp1n1ppp/2p2n2/3bp3/8/1P1PP3/P1B1NPPP/2R2RK1 w - - 1 16,1.0,w
r2r2k1/pp3ppp/2p2n2/3bp3/8/1P1nP3/P3NPPP/1BR1R1K1 w - - 0 18,1.0,w
r2r4/pp3ppk/2p2n2/4p3/8/1b2P3/P3NPPP/2R1R1K1 w - - 0 20,1.0,w
r7/pp3pp1/2p2nk1/4p3/8/1P2P3/4NPPP/2Rr2K1 w - - 0 22,1.0,w
r7/pp3pp1/2p5/3np1k1/8/1P2P1N1/5PPP/3R2K1 w - - 3 24,1.0,w
r7/pp3pp1/2p5/3npk2/4N3/1P2P1P1/5P1P/3R2K1 w - - 1 26,1.0,w
1r6/pN3pp1/2p3k1/3np3/8/1P2P1P1/5P1P/3R2K1 w - - 1 28,1.0,w
8/p4pp1/2N2nk1/4p3/8/1r2P1P1/5P1P/3R2K1 w - - 0 30,1.0,w
8/p4Np1/5nk1/8/8/1r2P1P1/5P1P/3R2K1 w - - 1 32,1.0,w
8/pr4p1/5n2/4N1k1/8/4P1P1/5P1P/R5K1 w - - 5 34,1.0,w
8/p2r2p1/5n2/5k2/8/4PNP1/5PKP/R7 w - - 9 36,1.0,w
8/3r2p1/5nk1/pN6/8/4P1P1/5PKP/R7 w - a6 0 38,1.0,w
8/6p1/5nk1/Rr6/8/4PKP1/5P1P/8 w - - 0 40,1.0,w
8/1R1n1kp1/8/8/8/4PKP1/5P1P/8 w - - 3 42,1.0,w
8/3R4/5k2/6p1/4K3/4P1P1/5P1P/8 w - g6 0 44,1.0,w
8/7k/R7/6p1/4K3/4P1P1/5P1P/8 w - - 4 46,1.0,w
7k/8/R5K1/8/6p1/4P1P1/5P1P/8 w - - 0 48,1.0,w
5k2/p1rr1p1p/1p2bnp1/1P6/4PP1n/R5NP/4B1P1/R5K1 w - - 0 39,0.0,w
4nk2/p1rr1p1p/1p2b3/1P2Pp2/7n/R5NP/4B1P1/R5K1 w - - 1 41,0.0,w
4nk2/p1rr1p1p/1p2b1n1/1P2P2N/5p2/R6P/4BKP1/R7 w - - 2 43,0.0,w
4nk2/p1r4p/1p2b1p1/1P2P2N/3r1p2/R6P/5KP1/R7 w - - 0 45,0.0,w
4nk2/R6p/1p4p1/1P2P2N/2br1p2/7P/2r3P1/R4K2 w - - 3 47,0.0,w
4nk2/7R/1p6/1P2P2p/2b2p2/7P/2rr2P1/R5K1 w - - 1 49,0.0,w
4R3/6k1/1p6/1P2P2p/2b2p2/7P/2r3r1/R5K1 w - - 0 51,0.0,w
r1bq1rk1/ppb2ppp/n1p2n2/2Pp4/1P2p3/3PP3/PBQ1BPPP/RN3RK1 w - - 2 10,0.0,w
r1bqr1k1/p1b2ppp/p1p2n2/2Pp4/1P2P3/4P3/PBQ2PPP/RN3RK1 w - - 0 12,0.0,w
r1bqr1k1/p1b2p1p/p1p2p2/2P5/1P2p3/2N1P3/P1Q2PPP/R4RK1 w - - 0 14,0.0,w
r1b1r1k1/p1b2p1p/p1p1qp2/2P5/QP2p3/2N1P3/P4PPP/R2R2K1 w - - 4 16,0.0,w
r1bb2k1/p4p1p/p1p1qp2/2P5/QP2p3/2N1P3/P4PPP/2R3K1 w - - 0 18,0.0,w
r2b2k1/pb3p1p/p1p2p2/2P5/QP2q3/4P3/P4PPP/3R2K1 w - - 0 20,0.0,w
r2bq1k1/pb3p1p/2p2p2/1pP5/Q7/4P1P1/P4P1P/3R2K1 w - - 0 22,0.0,w
3rq2k/pb3p1p/2p2p2/1pP5/6Q1/4P1P1/P4P1P/6K1 w - - 0 24,0.0,w
3rqk2/pb3p1p/2p2p2/1pP5/6Q1/4P1P1/P4P1P/6K1 w - - 4 26,0.0,w
3r4/pb2kp1p/2p1qp1Q/1pP5/8/4P1P1/P4P1P/6K1 w - - 8 28,0.0,w
3r1k2/pb3p2/2p2p2/1pP5/4Q3/4P1P1/q4P1P/6K1 w - - 2 30,0.0,w
3r1k2/pb3p2/2p5/1pP2p2/4Q3/4P1PP/5P1K/q7 w - - 0 32,0.0,w
3r1k2/pb3pq1/2p5/2P5/1p6/4PQPP/5P1K/8 w - - 0 34,0.0,w
3r1k2/pb3pq1/2p5/2P5/4Q1P1/4P2P/1p3P1K/8 w - - 0 36,0.0,w
3r1k2/1b3pq1/2p5/p1P5/4Q1P1/4PPKP/1p6/8 w - - 0 38,0.0,w
3r1k2/1b3pq1/2p5/2P5/5PP1/p3P1KP/1p6/7Q w - - 0 40,0.0,w
3r1k1q/1b3p2/2p5/2P5/5PP1/4P1KP/Qp6/8 w - - 1 42,0.0,w
3r1k1q/1b3p2/2p5/2P5/4QPP1/4P1KP/1p6/8 w - - 5 44,0.0,w
3r1k2/1b3p2/2p5/2P4P/4QPP1/4P1K1/1p6/4q3 w - - 1 46,0.0,w
3r1k2/1b3p2/2p5/2P4P/5PP1/4P2K/1p4q1/8 w - - 0 48,0.0,w
5k2/1b3p2/2p4P/2P5/5PP1/4P3/3r2K1/1q6 w - - 1 50,0.0,w
rnb2rk1/pp3ppp/2p2n2/3pp3/2P5/1P2P3/q1BPNPPP/2RQ1RK1 w - - 0 11,0.0,w
rnb2rk1/pp3ppp/2p2n2/2qpp3/2P5/1PN1P3/2BP1PPP/R2Q1RK1 w - - 4 13,0.0,w
rnb2r2/pp3ppk/5n2/2qpp3/2P5/1P2P3/3P1PPP/R2Q1RK1 w - - 0 15,0.0,w
rn3r2/pp3p1k/5np1/2qppb2/2P5/1P2P2P/3P1PP1/RQ3RK1 w - - 1 17,0.0,w
rn3r2/pp3p1k/5np1/4pb2/2q5/1P2P2P/3P1PP1/R4RK1 w - - 0 19,0.0,w
r2r4/pp3p1k/2n2np1/4pb2/2P5/4P2P/R2P1PP1/5RK1 w - - 3 21,0.0,w
1r1r4/pp3p1k/2n1bnp1/4p3/2P5/4P2P/1R1P1PP1/R5K1 w - - 7 23,0.0,w
1r6/pp3p1k/2n2np1/4p3/2b5/4PP1P/3R2P1/R5K1 w - - 0 25,0.0,w
1r6/pp3p1k/5np1/3bp3/1n6/4PP1P/2R2KP1/R7 w - - 4 27,0.0,w
1r6/pp3p1k/2n3p1/3np3/8/4PP1P/5KP1/R7 w - - 0 29,0.0,w
1r6/pp2np1k/6p1/4p3/4Pn2/5P1P/5KP1/3R4 w - - 1 31,0.0,w
1r6/pp2Rp2/6k1/4p1p1/4Pn2/5P1P/5KP1/8 w - - 1 33,0.0,w
1r6/ppR2p2/6k1/4p1p1/4Pn2/5PKP/6P1/8 w - - 5 35,0.0,w
1r6/pp3p2/5nk1/4p1p1/4P3/5P1P/2R2KP1/8 w - - 9 37,0.0,w
8/pp3p2/5nk1/R3p1p1/4P3/5P1P/3r1KP1/8 w - - 13 39,0.0,w
8/Rp3p2/5nk1/4p3/4P1p1/4KP1P/6r1/8 w - - 0 41,0.0,w
8/1p3p2/5nk1/4p3/4P1P1/4KP2/7r/R7 w - - 3 43,0.0,w
8/1R3pk1/5n2/4p3/4P1P1/4KP2/6r1/8 w - - 1 45,0.0,w
8/5pk1/3R4/2n1p3/4P1P1/4KP2/6r1/8 w - - 5 47,0.0,w
8/5pk1/4n3/3Rp1P1/4P3/4KPr1/8/8 w - - 3 49,0.0,w
8/6k1/4p3/6P1/4PK2/5Pr1/8/8 b - - 1 51,0.0,b
8/6k1/4p3/6P1/4PP2/4K3/6r1/8 b - - 0 53,0.0,b
8/6k1/8/5PP1/8/4K3/1r6/8 b - - 0 55,0.0,b
8/8/5kP1/5P2/8/5K2/6r1/8 b - - 2 57,0.0,b
8/8/5kP1/5r2/8/8/3K4/8 b - - 1 59,0.0,b
8/8/6k1/2r5/4K3/8/8/8 b - - 3 61,0.0,b
8/8/6k1/4r3/3K4/8/8/8 b - - 7 63,0.0,b
3r4/8/2K3k1/8/8/8/8/8 b - - 11 65,0.0,b
r7/8/3K2k1/8/8/8/8/8 b - - 15 67,0.0,b
8/r7/1K4k1/8/8/8/8/8 b - - 19 69,0.0,b
8/2r5/6k1/8/1K6/8/8/8 b - - 23 71,0.0,b
2r5/8/1K3k2/8/8/8/8/8 b - - 27 73,0.0,b
8/8/8/4k3/1K6/2r5/8/8 b - - 31 75,0.0,b
8/8/8/K1k5/8/2r5/8/8 b - - 35 77,0.0,b
r1b1r1k1/pp3ppp/1np2n2/3pp3/2P5/qP2P2P/P2PNPP1/1BRQ1RK1 w - - 1 13,0.0,w
r3r1k1/pp3ppp/2p1bn2/3np3/8/qP2P1NP/P2P1PP1/1BRQ1RK1 w - - 2 15,0.0,w
3rr1k1/pp3ppp/1np1bn2/4p3/8/qP2PQNP/P2P1PP1/1BRR2K1 w - - 6 17,0.0,w
3rr1k1/pp3ppp/1np5/4p3/6nP/qP2P1N1/P2P1PP1/1BRR2K1 w - - 0 19,0.0,w
3rr1k1/pp3ppp/1np5/4pB2/7P/1P2P1N1/q2P1KP1/2RR4 w - - 0 21,0.0,w
4r3/pp3ppk/1np5/4p3/7P/1P2P1N1/q2r1KP1/R2R4 w - - 0 23,0.0,w
4r3/pp3ppk/1np5/4p3/7P/1P2P3/q4rP1/R2R1K2 w - - 2 25,0.0,w
4r3/pp3ppk/1np5/4p3/7P/1P2P3/5qr1/R2R3K w - - 2 27,0.0,w
r3r1k1/p2b1ppp/1ppq1n2/4n3/3N3P/1P2P3/P1Q2PP1/1BR2RK1 b - - 0 18,1.0,b
r3r1k1/p4ppp/1ppq1nn1/8/3N2bP/1P2PP2/P1Q3P1/1BRR2K1 b - - 0 20,1.0,b
r3r1k1/p4ppp/1p2qnn1/1Np5/6PP/1P2P3/P1Q3P1/1BRR2K1 b - - 0 22,1.0,b
r3r1k1/p4ppp/1pq3n1/1Np5/4P1nP/1P6/P3Q1P1/1BRR2K1 b - - 2 24,1.0,b
r3r1k1/p4ppp/1pq3n1/1Np5/4P2P/1P4Q1/P5P1/1BRR2K1 b - - 2 26,1.0,b
r3r1k1/p3nppp/1p5P/1qp5/4P3/1P4Q1/P5P1/1BRR2K1 b - - 0 28,1.0,b
r3r1k1/p4p1p/1p4pP/1qp2P2/8/1PQ5/P5P1/1BRR2K1 b - - 0 30,1.0,b
r3r1k1/p3qppp/1pp1bn2/4n3/8/1P2P2P/P1Q1NPP1/1BRR2K1 w - - 4 20,0.0,w
2r1r1k1/p4ppp/1pp1bn2/4n3/3N4/qP2P2P/P3QPP1/1BRR2K1 w - - 8 22,0.0,w
2rr2k1/p5pp/1pp1pn2/4n3/8/qP2P2P/P2Q1PP1/1BRR2K1 w - - 2 24,0.0,w
2rr4/p2n1kpp/1pp1pn2/8/2Q5/qP2P2P/P4PP1/1BRR2K1 w - - 6 26,0.0,w
r2r1q2/Q2n1kpp/1pp1pn2/8/8/1P2P2P/P4PP1/1BRR2K1 w - - 1 28,0.0,w
r1r4q/2Qn1kpp/1pR1pn2/8/8/1P2P2P/P4PP1/1B1R2K1 w - - 1 30,0.0,w
r1r2k1q/3Q2pp/1pR1p3/8/8/1P2P2P/P4PP1/1B4K1 w - - 1 32,0.0,w
2Q4q/5kpp/1p2p3/8/8/1P2P2P/P4PP1/1B4K1 b - - 1 34,0.0,b
2q5/4k1pB/1p2p3/8/8/1P2P2P/P4PPK/8 b - - 2 36,0.0,b
8/4k1pB/1p2p3/8/8/1P2P2P/P4PPK/2q5 b - - 6 38,0.0,b
6B1/4k1p1/1p2p3/4q3/8/1P2P2P/P4PP1/7K b - - 10 40,0.0,b
6B1/4k1p1/1p2p3/8/8/1P2P1KP/q4PP1/8 b - - 1 42,0.0,b
8/4k1pB/1p2p3/8/1q2P3/6KP/5PP1/8 b - - 0 44,0.0,b
8/4k1p1/1p2pq2/5B2/4PK2/7P/5PP1/8 b - - 4 46,0.0,b
8/5kp1/1p3q2/5P2/5K2/5P1P/6P1/8 b - - 0 48,0.0,b
8/6p1/1p1q1k2/5P2/8/5P1P/5KP1/8 b - - 4 50,0.0,b
8/6p1/1p6/5k2/7P/4KPq1/6P1/8 b - - 0 52,0.0,b
8/6p1/8/1p3k1P/5P2/4K3/6q1/8 b - - 0 54,0.0,b
8/6p1/8/5k1P/5P2/1p1K4/6q1/8 b - - 1 56,0.0,b
8/6p1/8/5k1P/5P2/2K5/6q1/1q6 b - - 1 58,0.0,b
8/6P1/8/8/4qk2/2K5/8/1q6 b - - 0 60,0.0,b
3rr1k1/p2bqpp1/1pp2nnp/8/8/1P2P1NP/P1Q2PP1/1BR1R1K1 w - - 0 22,0.0,w
3rr3/p2bqpp1/1pp2nkp/8/8/1PQ1P1NP/P4PP1/2R1R1K1 w - - 0 24,0.0,w
3rrq2/p2b1ppk/1pp2n1p/8/7P/1PQ1P1N1/P4PP1/2RR2K1 w - - 1 26,0.0,w
3rr1k1/p2b1pp1/1pp2n1p/8/1PQ4P/q3P1N1/P4PP1/2RR2K1 w - - 1 28,0.0,w
3rr1k1/p4pp1/1pb2n1p/8/qP5P/4P1N1/P1R2PP1/3R2K1 w - - 0 30,0.0,w
6k1/p4pp1/1pb2n1p/8/qP5P/4P1N1/P4PP1/2Rr2K1 w - - 2 32,0.0,w
6k1/p4pp1/1pb4p/8/1P4nP/4P1N1/P4PPK/3q4 w - - 2 34,0.0,w
6k1/p4pp1/1pb4p/8/1P4nP/4P1N1/P5PK/3q4 w - - 2 36,0.0,w
6k1/p4pp1/1pb4p/7P/1P4q1/4n1NK/P5P1/8 w - - 1 38,0.0,w
6k1/p4pp1/1pb4p/7P/1P4q1/4N3/P5PK/8 b - - 1 40,0.0,b
6k1/p4pp1/1pb4p/7P/1P6/4q3/P5PK/8 b - - 1 42,0.0,b
6k1/p4pp1/1pb4p/7P/1P5K/8/P5q1/8 b - - 1 44,0.0,b
r2q1rk1/ppbn1ppp/2p2nb1/2Pp4/1P1B1P2/3BP3/P1Q3PP/RN3RK1 w - - 3 14,1.0,w
r2qr1k1/ppbn1ppp/2p2n2/2Pp4/1P1B1P2/2NQP3/P5PP/R4RK1 w - - 1 16,1.0,w
r2q2k1/ppbnrppp/5n2/1pPp4/3B1P2/2NQP3/P5PP/R2R2K1 w - - 0 18,1.0,w
rb1q2k1/pp2rppp/3N1n2/2np4/3B1P2/3QP3/P5PP/R2R2K1 w - - 0 20,1.0,w
rb1q2k1/pn2rp1p/5p2/3p4/5P2/3QP3/P5PP/R2R2K1 w - - 0 22,1.0,w
rb4k1/p3rp1p/5p2/n2q4/5P2/4P3/P5PP/2RR2K1 w - - 0 24,1.0,w
rbR5/p4pkp/5p2/n2R4/5P2/4r3/P5PP/6K1 w - - 0 26,1.0,w
r1R5/p4pkp/5p2/R7/5b2/8/P4KPP/4r3 w - - 0 28,1.0,w
R7/p3rpkp/R4p2/8/8/8/P4KPb/8 w - - 0 30,1.0,w
8/R4p1p/5pk1/8/8/8/P4KPb/8 w - - 1 32,1.0,w
8/1R3p1p/5pk1/8/8/8/P3K1Pb/8 w - - 5 34,1.0,w
8/2b2p1p/5pk1/8/8/8/PR2K1P1/8 b - - 9 36,1.0,b
8/5R1p/5p2/6k1/5b2/8/P3K1P1/8 b - - 0 38,1.0,b
8/6R1/5p1p/5k2/5b2/5K2/P5P1/8 b - - 3 40,1.0,b
R7/8/5p2/5k1p/8/5K2/P5Pb/8 b - - 1 42,1.0,b
1b6/8/5p2/5k2/7R/5K2/P5P1/8 w - - 1 45,1.0,w
8/8/5p2/4bR2/8/P4K2/6P1/8 b - - 0 47,1.0,b
8/8/5p2/5R2/P7/5KP1/1b6/8 b - - 0 49,1.0,b
r1bqk1nr/pp1n1ppp/2pb4/3pp3/2P5/1P1BP3/PB1P1PPP/R2QK1NR w KQkq - 2 6,1.0,w
r1bqk2r/pp1n1ppp/2pb4/3np3/8/1P1BP3/PB1PKPPP/R2Q2NR w kq - 0 8,1.0,w
r1b1k2r/ppnn1ppp/2pb1q2/4p3/4P3/1P1B2P1/PB1PKP1P/R2Q2NR w kq - 1 10,1.0,w
r1b1k2r/ppn2ppp/2pb1q2/4p3/4P3/1P1n1NPP/PB1PKP2/R2Q3R w kq - 0 12,1.0,w
r1b4r/ppn1kppp/2p2q2/4b3/4P3/1P1K2PP/PB1P1P2/R2Q3R w - - 0 14,1.0,w
r6r/ppn1kppp/2p1b3/4q3/4P3/1P1K2PP/P2P1P2/2RQ3R w - - 2 16,1.0,w
3r3r/ppn1kppp/2p1b3/8/4q3/1P4PP/P2PKP2/2R1Q2R w - - 0 18,1.0,w
7r/ppnrkppp/2p1b3/8/8/1P3qPP/P1KP1P2/2R1Q2R w - - 4 20,1.0,w
7r/ppn1kppp/2p1b3/8/2R5/1P1r2PP/P2P1P2/1K2Q2q w - - 0 22,1.0,w
7r/pp2kppp/2p1n3/8/2b1Q3/1P1r2PP/P2P1P2/1K6 w - - 2 24,1.0,w
7r/pp2kppp/2prn3/8/1Q6/1P4PP/P4P2/1K6 w - - 2 26,1.0,w
r7/Q4ppp/2prnk2/8/8/1P4PP/P4P2/1K6 w - - 1 28,1.0,w
Q7/3r1ppp/2p1nk2/8/8/1P4PP/P1K2P2/8 w - - 3 30,1.0,w
6Q1/r4ppp/4nk2/2p5/8/1P4PP/P4P2/1K6 w - - 0 32,1.0,w
8/5ppQ/5k2/2p5/3n4/1P4PP/K4P2/8 w - - 1 34,1.0,w
8/5pp1/8/2pQ1nk1/8/1P4PP/K4P2/8 w - - 5 36,1.0,w
8/6Q1/3n4/2p2k2/8/1P4PP/K4P2/8 w - - 1 38,1.0,w
8/8/8/2p1kn2/6Q1/1P4PP/K4P2/8 w - - 5 40,1.0,w
8/8/3k4/2p5/2Q5/1P4PP/K7/8 w - - 1 42,1.0,w
8/8/3k4/2p5/1PQ5/6PP/1K6/8 w - - 1 44,1.0,w
8/8/8/5k2/1PQ5/6PP/1K6/8 w - - 3 46,1.0,w
8/8/1P3k2/8/2Q5/6PP/1K6/8 w - - 1 48,1.0,w
1R6/8/6k1/8/2Q5/6PP/1K6/8 w - - 1 50,1.0,w
r1b2rk1/pp1n1ppp/2p2n2/3pp3/2P5/qPN1P3/P1BP1PPP/2RQ1RK1 b - - 3 11,1.0,b
r1b2rk1/pp1n1ppp/2p2n2/8/2Pp4/qP6/P1BPNPPP/2RQ1RK1 b - - 1 13,1.0,b
r1br2k1/pp1n1ppp/2p2n2/8/2Pp4/1P1P2N1/q1B2PPP/2RQ1RK1 b - - 0 15,1.0,b
r1br2k1/pp3ppp/2p2n2/4n3/2Pp4/1P1P2N1/1qB2PPP/R1Q2RK1 b - - 4 17,1.0,b
r2r2k1/pp3ppp/2p2n2/4n3/2Pp2b1/1P1P2N1/2B2PPP/R3R1K1 b - - 2 19,1.0,b
r2r2k1/pp1b1ppp/2p2nn1/8/2PpN3/1P1P1P2/2B3PP/R3R1K1 b - - 2 21,1.0,b
r2r2k1/pp1b1ppp/2p5/4n3/2PpP3/1P1P4/2B2KPP/R3R3 b - - 2 23,1.0,b
r2r2k1/pp3ppp/2p1b3/8/2PpP1n1/1P1P4/6PP/RB2R1K1 b - - 6 25,1.0,b
r3r1k1/pp3ppp/2p5/8/2PpP1n1/3P4/6PP/RB3RK1 b - - 0 27,1.0,b
r3r1k1/pp3p1p/2p3p1/2P1n3/3pPR2/3P4/6PP/RB4K1 b - - 2 29,1.0,b
r7/pp2rpkp/2p3p1/2P1n3/3pPR2/3P2P1/5K1P/RB6 b - - 0 31,1.0,b
r7/pp2rpkp/2p5/2P2Rp1/3pP1n1/3P2P1/7P/RB4K1 b - - 3 33,1.0,b
r7/pp3pkp/2p5/2P1n1p1/3pP3/3P2P1/5K1P/RB6 b - - 1 35,1.0,b
r7/pp1n1pkp/2p5/2P5/3RP1p1/3P2P1/5K1P/1B6 b - - 0 37,1.0,b
3r4/R2n1pkp/2p5/1pP5/4P1p1/3P2P1/5K1P/1B6 b - - 0 39,1.0,b
3r4/2R2pkp/2p5/1p6/4P1p1/6P1/5K1P/1B6 b - - 0 41,1.0,b
8/5pkp/2R5/1p6/4P1p1/4K1P1/7r/1B6 b - - 0 43,1.0,b
8/5pkp/1R6/1p2r3/4PKp1/6P1/8/1B6 b - - 4 45,1.0,b
8/6kp/4p3/1p2K3/4P1p1/6P1/8/1B6 b - - 1 47,1.0,b
8/4k2p/4B3/1p2K3/4P1p1/6P1/8/8 b - - 0 49,1.0,b
8/4k2p/8/4K3/4P3/1p4P1/8/3B4 b - - 1 51,1.0,b
8/3k3p/5K2/8/4P3/6P1/1pB5/8 b - - 3 53,1.0,b
8/7p/2k2K2/4P3/8/6P1/8/1B6 b - - 0 55,1.0,b
8/4P3/5K2/1k5p/8/6P1/8/1B6 b - - 0 57,1.0,b
4Q3/8/5K2/2k5/7P/8/8/1B6 b - - 0 59,1.0,b
8/8/5K2/4Q2P/2k5/8/8/1B6 b - - 0 61,1.0,b
8/7P/5K2/4Q3/k7/8/8/1B6 b - - 0 63,1.0,b
7Q/8/5K2/4Q3/1k6/8/B7/8 b - - 2 65,1.0,b
8/8/5K2/4Q3/8/1k5Q/8/8 b - - 1 67,1.0,b
8/8/5K2/4Q3/8/1k6/8/1Q6 b - - 5 69,1.0,b
rnbqk2r/ppb2ppp/2p2n2/2Ppp3/8/2N1P3/PPQPBPPP/R1B2RK1 b kq - 2 7,0.0,b
r2qk2r/ppbn1ppp/2p1bn2/2Ppp3/8/2N1PB2/PPQP1PPP/R1B1R1K1 b kq - 6 9,0.0,b
r2q3r/ppbnkppp/2p1bn2/2Pp4/4p2P/2N1P3/PPQPBPP1/R1B1R1K1 b - h3 0 11,0.0,b
r5qr/ppb1kppp/2p1bn2/2np4/4p2P/2N1P3/PPQP1PP1/1RB1RBK1 b - - 1 13,0.0,b
r5qr/ppb1kppp/2p1bn2/3p4/7P/2NQP3/PP1P1PP1/1RB1R1K1 b - - 0 15,0.0,b
r2k2qr/pp3ppp/2p1bn2/b2pQ3/7P/2N1P3/PP1P1PP1/1RB1R1K1 b - - 4 17,0.0,b
r2k2qr/ppb2pp1/2p1bn1p/3p4/5Q1P/2N1P3/PP1P1PP1/1RB1R1K1 b - - 1 19,0.0,b
r2k2qr/pp3pp1/2p1bn1p/8/N2p1P1P/8/PP1P1PP1/1RB1R1K1 b - - 1 21,0.0,b
r2k2qr/pp3pp1/1Np2n1p/3b4/3p1P1P/8/1P1P1PP1/R1B1R1K1 b - - 3 23,0.0,b
1r4qr/Rpk2pp1/2p2n1p/3N4/3p1P1P/8/1P1P1PP1/2B1R1K1 b - - 0 25,0.0,b
R5qr/1pk2pp1/5n1p/3p4/3p1P1P/8/1P1P1PP1/2B1R1K1 b - - 0 27,0.0,b
q6r/1p3Rp1/1k3n1p/3p4/3p1P1P/8/1P1P1PP1/2B3K1 b - - 0 29,0.0,b
