fen,outcome,side_to_move
1r4k1/1rpn1pb1/4b2p/pPp1p1p1/P1P1P3/2Q1N1P1/3R1PBP/6K1 w - - 5 30,0.0,w
1r4k1/1rpn1pb1/4b2p/pPp1p1p1/P1P1P3/2Q2BP1/3R1P1P/6K1 w - - 2 32,0.0,w
1r4k1/1rpn1pb1/4b2p/1Pp1p3/P1P1P3/2Q2pP1/3R1P1P/6K1 w - - 0 34,0.0,w
1r3k2/1rpb1pb1/7p/1Pp1p3/P1P1P3/5QP1/5P1P/6K1 w - - 0 36,0.0,w
1r6/1rpb1pb1/4k2p/1PQ1p3/P1P1P3/6P1/5P1P/6K1 w - - 1 38,0.0,w
1r2b3/2p2pb1/4k2p/1rQ1p3/P1P1P3/5PP1/6KP/8 w - - 0 40,0.0,w
4b3/2Q2pb1/4k2p/1P2p3/P3P3/5PP1/3r2KP/8 w - - 1 42,0.0,w
4b3/2Q2pb1/3rk2p/1P2p3/P3P3/5PP1/4K2P/8 w - - 5 44,0.0,w
8/5pb1/3r1k1p/1b2p3/P1Q1P3/5PP1/5K1P/8 w - - 0 46,0.0,w
8/5pb1/5k1p/1Q1rp3/P3P3/5PP1/7P/6K1 w - - 3 48,0.0,w
8/3Q1p2/5bkp/3Pp3/P7/5PP1/7P/6K1 w - - 3 50,0.0,w
8/5p1k/5b1p/3P4/P3p1Q1/5PP1/5K1P/8 w - - 2 52,0.0,w
1r2r1k1/2pq2b1/1p1p1npp/pPnPpp2/P3P3/R2P1PP1/1B4BP/Q3R1K1 w - - 1 24,0.0,w
1r2r1k1/2p3b1/1p1p1npp/pP1Ppq2/P7/3R1PP1/1B4BP/Q3R1K1 w - - 0 26,0.0,w
1r4k1/2p1r1b1/1p1p1np1/pP1Ppq1p/P7/3R1PP1/1B2B2P/Q3R1K1 w - - 2 28,0.0,w
4r1k1/2p1r1b1/1p1p1np1/pP1Ppq1p/P7/2BR1PP1/4B2P/Q3RK2 w - - 6 30,0.0,w
4r1k1/2p1r1b1/1p1p2p1/pP1Ppq1p/P7/2nR1PP1/4B2P/Q3R1K1 w - - 0 32,0.0,w
4r1k1/2p1r3/1p1p2p1/pP1P1q1p/P2bP3/2R3P1/4B2P/Q3R1K1 w - - 1 34,0.0,w
4r1k1/2p5/1p1p2p1/pP1P3p/P2br3/2R3PK/4Bq1P/Q3R3 w - - 0 36,0.0,w
4r1k1/2p5/1p1p2p1/pP1P3p/P2b4/2RB2PK/7P/4q3 w - - 0 38,0.0,w
2R5/5k2/1p1p2p1/pP1Pr2p/P2b4/3B2PK/7P/4q3 w - - 3 40,0.0,w
8/2R5/1p1p1kp1/pP1Pr2p/P1Bb4/6PK/7P/6q1 w - - 7 42,0.0,w
8/8/1p1p1kp1/pPqPr2p/P1B5/6PK/7P/8 w - - 0 44,0.0,w
8/8/1p1p1kp1/pP2r2p/P7/5qPK/2B4P/8 w - - 2 46,0.0,w
8/8/1p3kp1/pP1p1B1p/P7/5qPK/4r2P/8 b - - 2 48,0.0,b
rnbq1rk1/ppb2ppp/2p2n2/2Ppp3/1P6/2N1P3/P1QPBPPP/R1B2RK1 b - - 2 8,1.0,b
r1bq1rk1/ppbn1ppp/2p2n2/2P1p3/1P1P4/2N5/PBQPBPPP/R4RK1 b - - 0 10,1.0,b
r1bqr1k1/ppbn1ppp/2p2n2/2P5/NP1p4/5B2/PBQP1PPP/R4RK1 b - - 3 12,1.0,b
r2qr1k1/ppb2ppp/2p2n2/2P1nQ2/NP1p4/8/PB1P1PPP/R2B1RK1 b - - 0 14,1.0,b
r2qr1k1/ppb2ppp/2p5/2Pn1Q2/NP1p4/5B2/PB1P1PPP/R3R1K1 b - - 0 16,1.0,b
rq2r1k1/pp3ppp/2p5/2Pn1Q2/NP1p4/5BP1/PB1P1P1K/R3R3 b - - 0 18,1.0,b
rq4k1/pp2Rppp/2p5/2P2Q2/Nn1p4/5BP1/PB1P1P1K/8 b - - 1 20,1.0,b
r4qk1/pR3ppp/2B5/2P2Q2/N2p4/6P1/nB1P1P1K/8 b - - 0 22,1.0,b
r4qk1/pR3p1p/2B3p1/2P5/N2Q4/2n3P1/1B1P1P1K/8 b - - 0 24,1.0,b
r5k1/pR3p1p/7q/2P3p1/N2Q4/2n2BP1/1B1P1PK1/8 b - - 1 26,1.0,b
r5k1/pR3p1p/8/2P3p1/N2B4/5BP1/3P1PK1/8 b - - 0 28,1.0,b
3r2k1/1R3p1p/p7/2P3B1/N7/5BP1/3P1PK1/8 b - - 0 30,1.0,b
5rk1/5p1p/1R3B2/p1P5/N7/5BP1/3P1PK1/8 b - - 1 32,1.0,b
4rk2/5p1p/1R6/B1P5/N7/5BP1/3P1PK1/8 b - - 0 34,1.0,b
1R3k2/5p1p/8/2P5/N7/2B2BP1/3P1PK1/2r5 b - - 4 36,1.0,b
1R6/4kp1p/8/2P5/8/2N2BP1/1B1P1PK1/1r6 b - - 8 38,1.0,b
1R6/2P2p1p/5k2/8/8/2N2BP1/1B1P1PK1/4r3 b - - 0 40,1.0,b
1R6/5p1p/6k1/8/6Q1/2N2BP1/1B1P1PK1/4r3 b - - 2 42,1.0,b
1r1qr1k1/2p3b1/1p1p2pp/pPnPpP2/P5n1/R2P2P1/1B3PBP/Q1R3K1 b - - 0 22,0.0,b
1r1qr3/2p3b1/1p1p2kp/pPnPp3/P5n1/R2P2P1/1B3PBP/1QR3K1 b - - 1 24,0.0,b
1r2r3/2p3b1/1p1p1nkp/pPnPp1q1/P2P4/R5PP/1B3PB1/1QR3K1 b - - 0 26,0.0,b
1r2r3/2p2kb1/3p1n1p/pPpPp1q1/P6P/R5P1/1B3PB1/1QR3K1 b - - 0 28,0.0,b
1r2r3/2p3b1/3p1nkp/pPpPp3/P6P/R1B3P1/5PB1/2R3K1 b - - 1 30,0.0,b
r3r3/2p3b1/3p1nkp/pPpP3P/P3p3/R1B2BP1/5P2/2R3K1 b - - 0 32,0.0,b
r3r3/2p2k2/3p1b1p/pPpP3P/P3B3/R5P1/5P2/2R3K1 b - - 0 34,0.0,b
6r1/2p2k2/3p1b1p/pPpP3P/P3r3/6P1/R4PK1/2R5 b - - 3 36,0.0,b
6r1/2p2k2/1r1p1b1p/p1pP3P/P7/5KP1/R4P2/2R5 b - - 1 38,0.0,b
4r3/2p2k2/3p1b1p/p1pP3P/P7/1r4P1/R4P2/2R2K2 b - - 5 40,0.0,b
4r3/2p2k2/3p1b1p/p1pP3P/P2r1P2/6P1/R5K1/2R5 b - - 2 42,0.0,b
8/2p2k2/3p1b1p/p1pr2PP/P3rP2/8/R5K1/2R5 b - - 0 44,0.0,b
8/2p2k2/3p1b2/p1p3rP/P3r3/5K2/R7/2R5 b - - 1 46,0.0,b
8/2p2k2/3p1b2/p1R4r/Pr6/5K2/5R2/8 b - - 0 48,0.0,b
8/2p2k2/3p1b2/p7/Pr6/2r5/6KR/8 b - - 3 50,0.0,b
8/2p2k2/3p1b2/p7/P7/8/7r/2r2K2 w - - 0 53,0.0,w
r1bqkb1r/pp1n1ppp/2p5/3np3/2P5/8/PP1P1PPP/RNBQRBK1 w kq - 0 8,0.0,w
r1b1kb1r/pp3ppp/2P2n2/4p3/3q4/8/PP1P1PPP/RNBQRBK1 w kq - 1 10,0.0,w
2kr1b1r/pb3ppp/5n2/4p3/3q4/2N5/PP1P1PPP/R1BQRBK1 w - - 2 12,0.0,w
3r1b1r/pbk2ppp/5n2/2q1p3/8/2N1R1P1/PP1P1P1P/R1BQ1BK1 w - - 1 14,0.0,w
3r2r1/pbk1bppp/5n2/2q1p3/8/2N1R1P1/PP1PBP1P/R1B1Q1K1 w - - 5 16,0.0,w
2kr2r1/pb2bppp/5n2/2q1p3/8/2N1R1PP/PP1PBP2/1RB1Q1K1 w - - 3 18,0.0,w
1k1r2r1/pb2bppp/5n2/4p3/2q4P/2N1R1P1/PP1P1P2/1RB1Q1K1 w - - 0 20,0.0,w
1k4r1/pb2bppp/2q2n2/4R3/3rN2P/6P1/PP1P1P2/1RB1Q1K1 w - - 3 22,0.0,w
1k4r1/pb2Rppp/2q5/8/3r3P/3P2P1/PP3n2/1RB1Q1K1 w - - 0 24,0.0,w
k5r1/pb2Rppp/2q5/4Q3/5r1P/3P2P1/PP3n2/1R4K1 w - - 2 26,0.0,w
k3q3/pb3ppp/8/8/5r1P/3P2P1/PP3n2/1R4K1 w - - 0 28,0.0,w
k7/pb3ppp/8/7P/5P2/3P3n/PP2q3/1R4K1 w - - 1 30,0.0,w
4r1k1/1p5p/2p3p1/P1B5/2p3b1/2P5/6K1/R7 w - - 0 40,1.0,w
4r1k1/Pp5p/2p3p1/2B2b2/2p5/2P5/6K1/R7 w - - 1 42,1.0,w
R7/1p3k1p/2p3p1/2B2b2/2p5/2P5/6K1/8 w - - 1 44,1.0,w
8/1R5p/2p2k2/2B2bp1/2p5/2P5/6K1/8 w - - 1 46,1.0,w
8/6Rp/2p1k3/6p1/2pB4/2Pb4/6K1/8 w - - 5 48,1.0,w
8/8/4k2p/2p4R/2pB4/2Pb4/6K1/8 w - - 0 50,1.0,w
8/8/4k2p/2B2b1R/2p5/2P5/6K1/8 w - - 1 52,1.0,w
8/8/4R3/2B5/2p1b3/2P5/8/5K2 b - - 2 54,1.0,b
8/8/4R3/8/2p5/B1P5/8/4Kb2 b - - 6 56,1.0,b
5rk1/1p1b3p/p1pb2p1/P2p4/5nP1/1NP1B3/1P6/R2B2K1 w - - 0 31,0.0,w
5rk1/1p1b3p/p1p3p1/P1bp4/3N2P1/2PnB3/1P6/1R1B2K1 w - - 4 33,0.0,w
6k1/1p1b3p/p1p3pB/P1bp4/3N2P1/1PPn4/8/1R1Br1K1 w - - 3 35,0.0,w
6k1/1p5p/p1p3pB/P2p4/3P2b1/1P1n4/6K1/1R1Br3 w - - 0 37,0.0,w
6k1/1p5p/p1p3pB/P2p4/3P2b1/1P1n2K1/2r5/1R6 w - - 0 39,0.0,w
6k1/1p5p/p1p3pB/P2p4/3P4/1P1n3K/5r2/1R6 w - - 3 41,0.0,w
6k1/1p5p/p1p3p1/P2p4/1n1P4/1P5K/3r4/3R4 b - - 0 43,0.0,b
6k1/1p5p/p1p3p1/P2p4/1n1r4/1P4K1/8/8 b - - 1 45,0.0,b
6k1/1p5p/p1p5/P2p2p1/1n6/1P1r4/8/5K2 b - - 3 47,0.0,b
6k1/1p5p/p1p5/P5p1/1n1p4/1r6/5K2/8 b - - 1 49,0.0,b
8/1p3k1p/p1p5/P5p1/1n1p4/r7/5K2/8 b - - 5 51,0.0,b
8/1p3k1p/p1p5/P7/1n1p4/r5p1/8/5K2 b - - 1 53,0.0,b
8/1p3k1p/p1p5/P7/1n6/r5p1/3p4/3K4 b - - 1 55,0.0,b
3r2k1/pb3p1p/1p1r1np1/4q3/1PB1P2n/6NP/4QPP1/2R1R1K1 w - - 0 30,1.0,w
3r2k1/Q2r1p1p/1pb2np1/4q3/1PB1P2n/6NP/5PP1/2R1R1K1 w - - 1 32,1.0,w
3r4/2qr1k1p/1Qb2np1/8/1P2P2n/6NP/5PP1/2R1R1K1 w - - 0 34,1.0,w
3rn3/3r1k1p/2R3p1/8/1P2P2n/6NP/5PP1/4R1K1 w - - 1 36,1.0,w
3rn3/3r2kp/8/4P1p1/1PR4n/6NP/5PP1/4R1K1 w - - 0 38,1.0,w
3r4/3r3p/2Rn2k1/4P1pN/1P5n/7P/5PP1/4R1K1 w - - 4 40,1.0,w
3r4/3r3p/2Rn4/4Pkp1/1P6/7P/5PP1/4R1K1 w - - 0 42,1.0,w
3r4/7p/2Rr2k1/6p1/1P4P1/7P/5P2/4R1K1 w - - 0 44,1.0,w
8/7p/1r4k1/1P4p1/6P1/7P/5P2/4R1K1 w - - 1 46,1.0,w
8/1r3k1p/8/1P4p1/6P1/7P/5PK1/1R6 w - - 5 48,1.0,w
8/1r3k2/1P5p/6p1/1R4P1/7P/5PK1/8 b - - 1 50,1.0,b
8/1r6/1P2k2p/6p1/6P1/5K1P/5P2/1R6 b - - 5 52,1.0,b
8/1r3k2/1P5p/1R4p1/6P1/5K1P/5P2/8 w - - 9 55,1.0,w
8/1r3k2/1P5p/1R4p1/6P1/5K1P/5P2/8 w - - 13 57,1.0,w
8/1r3k2/1P5p/6p1/6P1/7P/5PK1/1R6 w - - 17 59,1.0,w
8/4r3/1P4kp/6p1/6P1/4K2P/5P2/1R6 w - - 21 61,1.0,w
8/4r3/1P4kp/6p1/6P1/7P/5P2/1R2K3 w - - 25 63,1.0,w
8/3r1k2/1P5p/6p1/6P1/7P/5P2/1RK5 w - - 29 65,1.0,w
8/1P3k2/7p/6p1/2r3P1/7P/2K2P2/1R6 w - - 1 67,1.0,w
8/1P6/5k1p/6p1/6P1/1K5P/5P2/2R5 w - - 1 69,1.0,w
8/2Q5/6k1/6pp/6P1/1K5P/5P2/2R5 w - - 0 71,1.0,w
r4rk1/pp2ppbp/1qn2np1/2p5/3p1Pb1/Q1PP1NP1/PP2P1BP/R1B2R1K w - - 4 11,0.0,w
r2r2k1/pp2ppbp/1qn2np1/2p5/3p1Pb1/Q1PP1NP1/PP1BP1BP/R2R3K w - - 8 13,0.0,w
2rr2k1/pp2pp1p/1qn2npb/2p5/Q2p1Pb1/2PP1NP1/PP1BP1BP/1R1R3K w - - 12 15,0.0,w
2rr2k1/pp1bpp1p/1qn2npb/2p5/Q4P2/2pP1NP1/PP1BP1BP/1RR3K1 w - - 0 17,0.0,w
2rr2k1/pp2pp1p/1q2bnpb/2p5/Q2n1P2/2RP1NP1/PP1BP1BP/2R3K1 w - - 3 19,0.0,w
2r3k1/pp2pp1p/1q2bnpb/8/3p1P2/2RP2P1/PP1BP1BP/2R3K1 w - - 0 21,0.0,w
2b5/pB2ppkp/1q3npb/8/3p1P2/3P2P1/PP1BP2P/2R3K1 w - - 0 23,0.0,w
2B5/p3ppkp/5npb/8/3p1P2/3P2P1/P1qBP2P/3R2K1 w - - 2 25,0.0,w
2B5/p3ppkp/5npb/8/3p1P2/3P2P1/q3PK1P/4R3 w - - 0 27,0.0,w
2B5/p3ppkp/5npb/8/3p1P2/3PqKP1/4P2P/5R2 w - - 4 29,0.0,w
2B5/p3ppkp/5npb/8/3p1P2/3q2P1/5RKP/8 w - - 0 31,0.0,w
2B5/p3ppkp/5Ppb/8/3p1P2/2q5/5RKP/8 b - - 0 33,0.0,b
8/p3pp1p/5kpb/5P2/6B1/2qp4/5RKP/8 b - - 0 35,0.0,b
8/p3pp1p/5kPb/8/8/3p1B2/5RKP/2q5 b - - 0 37,0.0,b
8/p3p2p/5kpb/6q1/8/3p4/4BR1P/5K2 b - - 1 39,0.0,b
8/p3p2p/6pb/3k2q1/8/3B4/4R2P/5K2 b - - 2 41,0.0,b
8/p3R2p/6qb/8/3k4/8/7P/5K2 b - - 0 43,0.0,b
8/p3q2p/7b/8/3k4/8/5K1P/8 b - - 1 45,0.0,b
8/p5bp/8/8/3k3q/8/6KP/8 b - - 5 47,0.0,b
8/p6p/8/4b3/3k4/5K1P/8/4q3 b - - 2 49,0.0,b
8/7p/p7/4b3/3k4/7q/5K2/8 w - - 0 52,0.0,w
8/7p/p7/8/3k1b2/8/6q1/3K4 w - - 4 54,0.0,w
8/8/p6p/8/3k1b2/8/3q4/3K4 w - - 2 56,0.0,w
4rrk1/pp2b1np/2p1b1p1/P2p4/6P1/2P5/1P1N4/R1BB1R1K b - - 0 25,1.0,b
4r1k1/pp2b1np/2p1b1p1/P7/3P2P1/8/1P6/R1BB1N1K b - - 0 27,1.0,b
4r1k1/pp4np/2pb2p1/P2b4/3P2P1/8/1P6/R1BB1NK1 b - - 4 29,1.0,b
6k1/pp4np/P1pbr1p1/3b4/3P2P1/8/1P1B4/R2B1NK1 b - - 0 31,1.0,b
6k1/p5np/P1pb2p1/1p1b4/3P2P1/4B3/1P6/R2B2K1 b - - 0 33,1.0,b
8/p3bknp/P1p3p1/1p1b4/3P2P1/4B3/1P3K2/2RB4 b - - 4 35,1.0,b
8/p3bknp/P1R3p1/1p1b4/3P2P1/4B3/1P2K3/3B4 b - - 0 37,1.0,b
8/p3bk1p/P1b1n1p1/1p1P4/6P1/1B2B3/1P2K3/8 b - - 0 39,1.0,b
4k3/pP2b2p/4P1p1/1p6/6P1/1B2B3/1P2K3/8 b - - 0 41,1.0,b
1Q2k3/B6p/3bP1p1/8/1p4P1/1B6/1P2K3/8 b - - 0 43,1.0,b
8/4k2p/4P1p1/4B3/1p4P1/1B6/1P2K3/8 b - - 2 45,1.0,b
4k3/7p/3BP1p1/3B4/1p4P1/8/1P2K3/8 b - - 6 47,1.0,b
2k5/4P2p/2BB2p1/8/1p4P1/8/1P2K3/8 b - - 0 49,1.0,b
3br3/1p3ppk/p1p1rn2/P1Pp3P/1P3P2/3RPB2/6KR/8 w - - 5 41,0.0,w
3br3/1p4pk/p1p1rp2/P1Pp3P/1P2nP2/3RPB2/4K2R/8 w - - 0 43,0.0,w
3br3/1p2r2k/p1p2p1p/P1Pp4/1P2nPB1/3RP3/4K2R/8 w - - 2 45,0.0,w
3br2k/1p2r3/p1p2p1p/P1Pp1B2/1P2nP2/3RP3/4K1R1/8 w - - 6 47,0.0,w
3br2k/1p6/p1p2p1p/P1Pp4/1r3P2/3RP3/5KR1/8 w - - 0 49,0.0,w
3br2k/1p6/p1p2p1p/P1Pp4/5P2/4PK2/6r1/3R4 w - - 0 51,0.0,w
3br2k/1p6/p1p2p1p/P1Pp4/5P2/8/5K2/3R4 w - - 2 53,0.0,w
7k/1p6/p1p2p1p/b1Pp4/5P2/8/8/4K3 w - - 0 55,0.0,w
7k/1p6/p1p2p1p/2bp4/5P2/8/6K1/8 w - - 0 57,0.0,w
8/1p4k1/p1pb1p1p/3p4/5P2/8/5K2/8 b - - 4 59,0.0,b
8/1p6/p1p2pkp/3p4/5b2/8/5K2/8 b - - 3 61,0.0,b
8/1p4k1/p1p2p1p/8/3p1b2/8/5K2/8 b - - 1 63,0.0,b
8/1p4k1/p1p2p1p/8/5b2/8/3pK3/8 b - - 1 65,0.0,b
8/1p4k1/p1p2p2/8/5b1p/3K4/8/3q4 w - - 0 68,0.0,w
8/1p6/p1p2pk1/8/5K1p/3q4/8/8 w - - 1 70,0.0,w
4rrk1/1pb2pp1/p1p2nq1/P1Pp1b2/1P1BnP2/3BP2p/R5PP/3QNRK1 w - - 4 25,0.0,w
4rrk1/1pb2pp1/p1p2nq1/P1Pp4/1P1B1P2/3bPNPp/R5P1/3Q1RK1 w - - 0 27,0.0,w
4rrk1/1pb2pp1/p1p2n2/P1Pp4/1P1BqP1N/3bP1P1/R5p1/3QR1K1 w - - 0 29,0.0,w
4rrk1/1pb2pp1/p1p2n2/P1Pp4/1P1BqP2/3bPNP1/6R1/3QR1K1 w - - 1 31,0.0,w
4rrk1/1pb2p2/p1p2pq1/P1Pp4/1P3P2/3bPNP1/7R/3QR1K1 w - - 0 33,0.0,w
4r1r1/1pb2pk1/p1p2pq1/P1Pp4/1P1N1PP1/3bP3/7R/3QR1K1 w - - 1 35,0.0,w
4rkr1/1pb2p2/p1p2p2/P1Pp4/1P1N1Pq1/3bP3/3R4/3QR1K1 w - - 0 37,0.0,w
4rk2/1pb2p2/p1p2p2/P1Pp4/1P1NbPr1/4P3/3R1K2/4R3 w - - 2 39,0.0,w
4rk2/1pb2p2/p1p2pr1/P1Pp4/1P1NbP2/4P3/3RR3/4K3 w - - 6 41,0.0,w
4rkr1/1pb2p2/p1p2p2/P1Pp4/1P1NbP2/4P3/3R1K1R/8 w - - 10 43,0.0,w
4r1r1/1pb1kp2/p1p2p2/P1Pp1b2/1P3P2/2N1P3/3R1K1R/8 w - - 14 45,0.0,w
4r3/1pb1kp2/p1p1bpr1/P1Pp4/1P3P2/4P1N1/3R1K1R/8 w - - 18 47,0.0,w
4r3/1p2kp2/2p1bpr1/bpPp4/5P2/4P3/3R1K1R/5N2 w - - 0 49,0.0,w
4r3/1p2kp2/2p1bpr1/1pP5/3p1P2/2b1P3/5K1R/1R3N2 w - - 0 51,0.0,w
r7/1p2kp2/2p1bpr1/1pP5/3b1P2/8/5K2/1R3N1R w - - 0 53,0.0,w
r7/1p2kp2/4bpr1/1pb5/5P2/4N3/5K2/7R w - - 0 55,0.0,w
8/1p2kp2/5pr1/1pbb1P2/8/r3NK2/8/7R w - - 1 57,0.0,w
r1b1r1k1/pp3ppp/1npq1n2/8/2RN4/1P2P2P/P4PP1/1B1Q1RK1 w - - 1 16,1.0,w
r1b1r2k/pp1q1ppp/1nN2n2/8/8/1P2P2P/P4PP1/1BRQ1RK1 w - - 1 18,1.0,w
r1b4k/pp2rppp/1n1q1n2/8/3N4/1P2PQ1P/P4PP1/1BR2RK1 w - - 5 20,1.0,w
r1b4k/1p2rppp/pn3n2/8/8/1P2PQ1P/P3NPP1/1BRq2K1 w - - 0 22,1.0,w
r1b4k/1p1n1ppp/p4n2/8/8/1P2PQ1P/P3NPP1/1B4K1 w - - 0 24,1.0,w
r1b4k/1p1n1ppp/5n2/8/p7/1P2P2P/P4PP1/1BNQ2K1 w - - 0 26,1.0,w
r1b4k/1p1n1pp1/5n1p/8/1P6/p3P2P/P3NPP1/1B1Q2K1 w - - 0 28,1.0,w
r1b3k1/3n1pp1/1p3n1p/8/1P6/pB2P2P/P3NPP1/3Q2K1 w - - 2 30,1.0,w
1rb3k1/3n1p2/1p3n1p/6p1/1P3NP1/pB2P2P/P4P2/3Q2K1 w - g6 0 32,1.0,w
4r1k1/3n1p2/bp3n1p/6p1/1P4P1/pB2P2P/P4P2/3QN1K1 w - - 4 34,1.0,w
4r3/1b1n1pk1/1p3n1p/6p1/1P4P1/pB2P2P/P1N2P2/Q5K1 w - - 8 36,1.0,w
4r3/1b3pk1/1p3n1p/6p1/1Pn3P1/1B2P2P/P4P2/Q5K1 w - - 0 38,1.0,w
2br4/5pk1/1p3n1p/6p1/1PB3P1/P3P2P/5P2/Q5K1 w - - 1 40,1.0,w
3r4/5k2/1p2bn1p/6p1/1P4P1/P3P2P/Q4P2/6K1 w - - 2 42,1.0,w
r7/5k2/1p2bn1p/6p1/1P4P1/P3P2P/1Q3P2/6K1 w - - 6 44,1.0,w
r7/5k2/1p5p/3b2p1/1P2n1P1/P3P1KP/1Q3P2/8 w - - 10 46,1.0,w
r7/1b3k2/1p5p/6p1/1P1Q2P1/P3P2P/5n1K/8 w - - 0 48,1.0,w
r7/5k2/6bQ/6p1/1P4P1/P3P2P/5n1K/8 w - - 1 50,1.0,w
8/5k2/6b1/6Q1/1P4P1/r3P3/7K/8 w - - 0 52,1.0,w
8/5k2/8/1P4Q1/6P1/4P1K1/r7/1b6 w - - 3 54,1.0,w
3k4/8/8/1P2Q3/6P1/4P1K1/r7/1b6 w - - 7 56,1.0,w
8/1P1k4/8/4Q3/6P1/4P1K1/3r4/1b6 w - - 1 58,1.0,w
3rr1k1/p2bqpp1/1pp2nnp/8/8/1P2P1NP/P1Q2PP1/1BR1R1K1 w - - 0 22,0.0,w
3rr3/p2bqpp1/1pp2nkp/8/8/1PQ1P1NP/P4PP1/2R1R1K1 w - - 0 24,0.0,w
3rrq2/p2b1ppk/1pp2n1p/8/7P/1PQ1P1N1/P4PP1/2RR2K1 w - - 1 26,0.0,w
3rrq1k/p2b1pp1/1pp4p/3n4/7P/PP2P1N1/2Q2PP1/2RR2K1 w - - 3 28,0.0,w
3r1q1k/p2b1pp1/1pp4p/8/7P/PP2r1N1/1Q4P1/2RR2K1 w - - 0 30,0.0,w
3rrqk1/p2b1pp1/1pp4p/8/7P/PP4N1/1Q1R1KP1/2R5 w - - 4 32,0.0,w
3rrq2/p2b1pp1/1pp3kp/8/7P/PP3KN1/1QRR2P1/8 w - - 8 34,0.0,w
3rrq2/p4ppk/1pp1b2p/7P/5K2/PP4N1/1QRR2P1/8 w - - 1 36,0.0,w
3rrq2/p6k/1pR1b1pp/8/5K2/PP4N1/1Q1R2P1/8 w - - 0 38,0.0,w
4rq2/p6k/1pR1b2p/5Np1/8/PP4K1/1Q1r2P1/8 w - - 0 40,0.0,w
4r3/p1R5/1p2b1kp/5qp1/8/PP4K1/3Q2P1/8 w - - 2 42,0.0,w
8/R3r3/1p2b1kp/4q1p1/8/PP6/3Q1KP1/8 w - - 3 44,0.0,w
8/4q3/1p2b1kp/6p1/8/PP4K1/3Q2P1/8 w - - 0 46,0.0,w
5q2/8/1p2b1kp/6p1/8/PP2Q3/5KP1/8 w - - 4 48,0.0,w
3q4/8/1p4kp/6p1/6b1/PP2Q3/3K2P1/8 w - - 8 50,0.0,w
3q4/5k2/1p5p/4Q1p1/6b1/PP6/2K3P1/8 w - - 12 52,0.0,w
8/5k2/1p5p/6p1/5qb1/PP6/1K4P1/4Q3 w - - 16 54,0.0,w
8/5k2/1p2b2p/5qp1/P7/1P6/2K3P1/4Q3 w - - 3 56,0.0,w
8/5k2/1p5p/5qp1/b7/8/1K4P1/4Q3 w - - 0 58,0.0,w
8/5k2/1pb4p/2q3p1/8/K5P1/8/4Q3 w - - 1 60,0.0,w
8/5k2/1pb2q1p/6p1/8/6P1/1K6/2Q5 w - - 5 62,0.0,w
8/5k2/1p5p/5qp1/b7/6P1/8/1KQ5 w - - 9 64,0.0,w
8/5k2/1p5p/6p1/b7/1q4P1/K7/2Q5 w - - 13 66,0.0,w
8/8/1p4kp/6p1/b7/6q1/1Q6/K7 w - - 0 68,0.0,w
8/1Q6/6kp/6p1/b7/6q1/8/K7 w - - 3 70,0.0,w
5k2/8/7p/6p1/b7/6q1/1Q6/K7 b - - 7 72,0.0,b
8/4k3/7p/6p1/b7/3q4/K7/1Q6 b - - 11 74,0.0,b
8/4k3/7p/8/b5p1/8/1K6/8 b - - 1 76,0.0,b
8/4k3/7p/8/b7/8/1K4p1/8 b - - 1 78,0.0,b
8/4k3/7p/8/b1K5/4q3/8/8 b - - 3 80,0.0,b
8/8/3q1k1p/8/b7/2K5/8/8 b - - 7 83,0.0,b
8/4q3/5k1p/8/b7/3K4/8/8 b - - 11 85,0.0,b
8/8/5k1p/1b6/1q6/8/8/2K5 w - - 15 88,0.0,w
8/8/6kp/1b6/8/q7/8/2K5 w - - 19 90,0.0,w
8/5k2/2q4p/1b6/8/8/3K4/8 w - - 23 93,0.0,w
8/5k2/5q1p/8/b7/8/3K4/8 w - - 27 95,0.0,w
8/5k2/7p/6q1/b7/5K2/8/8 b - - 31 97,0.0,b
8/4k3/7p/6q1/8/3K4/8/3b4 b - - 35 99,0.0,b
8/5k2/7p/8/1K6/4q3/8/3b4 b - - 39 101,0.0,b
8/5k2/7p/8/6q1/8/1K6/3b4 b - - 43 103,0.0,b
r4rk1/ppb1qpp1/2p2nbp/P1Pp4/1P1BnP2/3BP3/2Q3PP/RN3RK1 w - - 0 16,0.0,w
rr4k1/ppb1qpp1/P1p2n1p/2Pp1P1b/1P1Bn3/3BP3/2Q3PP/RN3RK1 w - - 1 18,0.0,w
r5k1/prb1qpp1/5n1p/1pPp1P1b/3Bn3/3BP3/2Q3PP/RN3RK1 w - - 0 20,0.0,w
r5k1/p1b2pp1/1rPq1n1p/1p1p1P1b/3Bn3/3BP3/2Q3PP/RN2R1K1 w - - 3 22,0.0,w
r5k1/p1bq1pp1/2r2n1p/1p1p1P1b/3Bn3/3BP1P1/1Q5P/RN2R1K1 w - - 2 24,0.0,w
1r4k1/p1b2pp1/2q2n1p/3p1P1b/3Bn3/4P1P1/1Q5P/RN2R1K1 w - - 0 26,0.0,w
1r4k1/p1b2pp1/2q2n1p/3p1P1b/3Bn3/4P1P1/7P/RN3RK1 w - - 2 28,0.0,w
6k1/2b2pp1/2q2n1p/3p1P1b/3Bn3/4P1P1/7P/rN3RK1 w - - 0 30,0.0,w
