trial,loss,mae,mse,rmse,error_count,evaluated,val_mae,val_mse,val_rmse,val_error_count
236,473.4449996952892,473.4449996952892,7922077.483880797,2814.618532568987,0,16409,,,,
237,473.74215369614234,473.74215369614234,7921830.095740142,2814.574585215347,0,16409,,,,
238,473.37010177341705,473.37010177341705,7922708.242671705,2814.730580832152,0,16409,,,,
239,473.59229691023216,473.59229691023216,7922042.143579743,2814.6122545707326,0,16409,,,,
240,473.60338838442317,473.60338838442317,7922835.373514535,2814.7531638697087,0,16409,,,,
241,473.4421963556585,473.4421963556585,7920789.186726796,2814.3896650476095,0,16409,,,,
242,473.7336827350844,473.7336827350844,7921870.56639649,2814.5817746863368,0,16409,,,,
243,473.13492595526844,473.13492595526844,7922850.806569565,2814.755905326351,0,16409,,,,
244,473.95386678042536,473.95386678042536,7922162.53293924,2814.6336409805167,0,16409,,,,
245,473.6732281065269,473.6732281065269,7923573.731610701,2814.88431940119,0,16409,,,,
246,473.46523249436285,473.46523249436285,7921700.000548479,2814.5514741337524,0,16409,,,,
247,473.3705283685782,473.3705283685782,7923119.699128527,2814.803669730542,0,16409,,,,
248,473.0288256444634,473.0288256444634,7921174.716314218,2814.4581567886594,0,16409,,,,
249,479.881223718691,479.881223718691,7904121.684136754,2811.426983604012,0,16409,,,,
250,472.6902309708087,472.6902309708087,7922461.55768176,2814.6867601354434,0,16409,,,,
251,473.7008958498385,473.7008958498385,7922154.919007862,2814.6322884184824,0,16409,,,,
252,473.48412456578706,473.48412456578706,7924199.981656408,2814.99555624097,0,16409,,,,
253,473.6668901212749,473.6668901212749,7924917.3580352245,2815.1229738743605,0,16409,,,,
254,473.3662624169663,473.3662624169663,7923770.414345786,2814.9192553865173,0,16409,,,,
255,480.56389786092996,480.56389786092996,7904430.131208483,2811.481839032307,0,16409,,,,
256,473.3335364738863,473.3335364738863,7921813.4255591445,2814.571623810477,0,16409,,,,
257,473.1030532025108,473.1030532025108,7923470.939728198,2814.8660607084307,0,16409,,,,
258,473.10384545066734,473.10384545066734,7925427.3131208485,2815.213546628541,0,16409,,,,
259,473.1094521299287,473.1094521299287,7923681.893412152,2814.903531812796,0,16409,,,,
260,473.2671095130721,473.2671095130721,7927058.660856847,2815.503269551795,0,16409,,,,
261,474.28947528795175,474.28947528795175,7927282.178194893,2815.542963301198,0,16409,,,,
262,472.88798829910417,472.88798829910417,7927176.4209275395,2815.524182266517,0,16409,,,,
263,472.8544091657017,472.8544091657017,7928349.485404352,2815.732495356111,0,16409,,,,
264,472.97726857212507,472.97726857212507,7930087.37985252,2816.0410827707256,0,16409,,,,
265,473.2919129745871,473.2919129745871,7929056.280151136,2815.858000707979,0,16409,,,,
266,473.67456883417634,473.67456883417634,7928896.0294960085,2815.8295455328985,0,16409,,,,
267,472.9950636845634,472.9950636845634,7928601.41446767,2815.777230973301,0,16409,,,,
268,472.67767688463647,472.67767688463647,7929238.934365287,2815.89043365776,0,16409,,,,
269,472.87549515509784,472.87549515509784,7929109.202145164,2815.867397827029,0,16409,,,,
270,472.6918154671217,472.6918154671217,7928065.458102261,2815.682059129237,0,16409,,,,
271,479.2280455847401,479.2280455847401,7913078.495276982,2813.0194622997155,0,16409,,,,
272,472.8530074958864,472.8530074958864,7928468.194588335,2815.7535749046533,0,16409,,,,
273,472.46779206533,472.46779206533,7927290.063257968,2815.544363574825,0,16409,,,,
274,472.27040039002986,472.27040039002986,7928186.870193186,2815.7036190254803,0,16409,,,,
275,472.4423791821561,472.4423791821561,7928090.242732647,2815.686460302824,0,16409,,,,
276,477.4062404777866,477.4062404777866,7915657.435248949,2813.4778185102064,0,16409,,,,
277,473.5634712657688,473.5634712657688,7921954.678469133,2814.5967168440193,0,16409,,,,
278,485.57505027728683,485.57505027728683,7914180.106953501,2813.2152613963794,0,16409,,,,
279,472.66725577427025,472.66725577427025,7929136.666402584,2815.8722745186055,0,16409,,,,
280,472.6746297763423,472.6746297763423,7930514.845633494,2816.1169801046076,0,16409,,,,
281,472.2359071241392,472.2359071241392,7930883.40124322,2816.182416187421,0,16409,,,,
282,472.89749527698217,472.89749527698217,7929895.286306296,2816.0069755429045,0,16409,,,,
283,472.33725394600526,472.33725394600526,7929587.192028765,2815.9522709074395,0,16409,,,,
284,473.2537631787434,473.2537631787434,7930658.983545615,2816.1425715942746,0,16409,,,,
285,472.82186604911936,472.82186604911936,7931901.751965385,2816.363213785712,0,16409,,,,
286,472.4749832409044,472.4749832409044,7930625.893351209,2816.136696495965,0,16409,,,,
287,472.5455542689987,472.5455542689987,7929900.099457615,2816.0078301484914,0,16409,,,,
288,472.66238040099944,472.66238040099944,7932448.687366689,2816.460311697413,0,16409,,,,
289,472.715400085319,472.715400085319,7932746.782314584,2816.51323134023,0,16409,,,,
290,472.716984581632,472.716984581632,7932456.7679322325,2816.461746222063,0,16409,,,,
291,472.3708940215735,472.3708940215735,7932139.877140594,2816.4054887641078,0,16409,,,,
292,472.36449509415564,472.36449509415564,7931955.939362545,2816.372833870286,0,16409,,,,
293,473.07367907855445,473.07367907855445,7934036.266804802,2816.7421370804964,0,16409,,,,
294,472.89597172283504,472.89597172283504,7934337.568773234,2816.79562069619,0,16409,,,,
295,473.0240721555244,473.0240721555244,7934540.206106405,2816.831589943993,0,16409,,,,
296,472.40331525382413,472.40331525382413,7932928.355902249,2816.545464909496,0,16409,,,,
297,472.92948991407155,472.92948991407155,7933981.839600219,2816.7324756888465,0,16409,,,,
298,472.4570662441343,472.4570662441343,7931294.667682369,2816.2554336711664,0,16409,,,,
299,472.24273264671825,472.24273264671825,7930678.615576818,2816.1460572166384,0,16409,,,,
300,472.2505332439515,472.2505332439515,7930610.989639832,2816.1340503676015,0,16409,,,,
301,472.32604058748245,472.32604058748245,7930082.012432202,2816.0401297623944,0,16409,,,,
302,472.44439027363035,472.44439027363035,7929351.743921019,2815.9104644716635,0,16409,,,,
303,472.27320372966057,472.27320372966057,7930122.744286672,2816.0473618685237,0,16409,,,,
304,471.9580108477055,471.9580108477055,7929888.659333292,2816.005798881333,0,16409,,,,
305,472.2604058748248,472.2604058748248,7930612.246267293,2816.1342734797454,0,16409,,,,
306,472.0090803827168,472.0090803827168,7931061.796026571,2816.2140891676845,0,16409,,,,
307,472.3469437503809,472.3469437503809,7930340.704552379,2816.086061282996,0,16409,,,,
308,471.87799378389906,471.87799378389906,7930099.872752758,2816.043300937107,0,16409,,,,
309,472.0897068681821,472.0897068681821,7930416.632335913,2816.0995423343816,0,16409,,,,
310,471.7400816625023,471.7400816625023,7930403.259004205,2816.097167891088,0,16409,,,,
311,471.8545919921994,471.8545919921994,7930228.021573527,2816.066054192182,0,16409,,,,
312,471.90182217075994,471.90182217075994,7930248.078066914,2816.069615273549,0,16409,,,,
313,471.8029130355293,471.8029130355293,7930227.6508013895,2816.065988360605,0,16409,,,,
314,471.89743433481624,471.89743433481624,7930170.501736851,2816.05584137404,0,16409,,,,
315,472.0050581997684,472.0050581997684,7929759.256688403,2815.9828225130213,0,16409,,,,
316,471.87653117191786,471.87653117191786,7930171.087330123,2816.055945348054,0,16409,,,,
