fen,outcome,side_to_move
8/pp5p/2n3k1/1R4p1/4Q3/P1P5/6K1/8 b - - 2 50,1.0,b
3n4/R6p/5k2/6p1/4Q3/P1P5/6K1/8 b - - 0 52,1.0,b
3Q4/R7/6kp/6p1/8/P1P5/6K1/8 b - - 0 54,1.0,b
8/R7/7p/6p1/6k1/P1P5/6K1/3Q4 b - - 4 56,1.0,b
8/8/R4k1p/6p1/2P5/P7/6K1/3Q4 b - - 2 58,1.0,b
4k3/R7/3Q3p/6p1/2P5/P7/6K1/8 b - - 6 60,1.0,b
3k3Q/R7/8/8/2P3p1/P7/6K1/8 b - - 2 62,1.0,b
3q1r1k/2p2rbn/1p1p2pp/pPnPpP2/P7/3PBPPB/7P/3QRR1K b - - 0 33,0.0,b
3q1r1k/2p2rbn/1p5p/pPpPpp2/P4P2/3P2PB/7P/3QRR1K b - - 0 35,0.0,b
3q1r1k/2p2r1n/1p5p/pPpP1p2/P4R2/2bP2PB/4R2P/3Q3K b - - 2 37,0.0,b
5r1k/2p2r1n/1p1q3p/pPp2p2/P1R5/2bP2P1/4R1BP/3Q3K b - - 3 39,0.0,b
5r1k/2p2rb1/1p1q1n1p/pPp2p2/P7/3P2P1/3QR1BP/2R4K b - - 7 41,0.0,b
4n2k/2p2rb1/1p1q3p/pPp2p2/P7/3P2PB/3Q3P/2R4K b - - 1 43,0.0,b
4n2k/2p2r2/1p5p/pPpq1p2/P2b4/3P2PB/3Q3P/2R2K2 b - - 5 45,0.0,b
4n2k/2p1r3/1p5p/pPp2p2/P7/2bP1qPB/3Q3P/2R1K3 w - - 10 48,0.0,w
3br3/1p3ppk/p1p1rn2/P1Pp1P1P/1P6/3RPB2/5KR1/8 b - - 0 39,0.0,b
3br3/1p3p1k/p1p2n1p/P1PprP2/1P6/3RP3/4BKR1/8 b - - 1 41,0.0,b
4r3/1pb2p1k/p1p2n1p/2PprP2/1P1R4/4P3/4B1R1/4K3 b - - 3 43,0.0,b
4r3/1pb2p1k/p1p2n1p/2Pp1P2/1P6/r7/3RB1R1/3K4 b - - 3 45,0.0,b
8/1pb2p1k/p1p2n1p/2Pp1P2/1P6/8/2KRR3/r7 b - - 0 47,0.0,b
8/1pb2p1k/p1p2n1p/2Pp1P2/1P6/8/3KR3/8 b - - 0 49,0.0,b
8/1p3p1k/p1p2P1p/2Pp4/1P2nb2/8/2K1R3/8 b - - 0 51,0.0,b
8/1p3p1k/2p2P1p/1pPpb3/4n3/8/2K5/4R3 b - - 1 53,0.0,b
8/1p3p1k/2p2b1p/1pnp4/8/4K3/8/4R3 b - - 1 55,0.0,b
8/1p3p1k/2p4p/1pn5/3p3b/5K2/8/2R5 b - - 3 57,0.0,b
8/1p3p1k/2p4p/1pn1R1b1/3p4/5K2/8/8 b - - 7 59,0.0,b
1R6/1p3p1k/2p2b1p/1p6/3p4/3n1K2/8/8 b - - 11 61,0.0,b
8/5pk1/1Rp4p/1p2b3/3p4/3n1K2/8/8 b - - 2 63,0.0,b
8/5pk1/2R2b1p/1p2n3/3pK3/8/8/8 b - - 2 65,0.0,b
8/5pk1/5b1p/1p6/1n1p4/8/4K3/8 b - - 3 67,0.0,b
8/5pk1/5b2/1p5p/1n6/3p1K2/8/8 b - - 1 69,0.0,b
8/5pk1/5b2/1p6/1n5p/8/3K4/8 b - - 0 71,0.0,b
8/5pk1/5b2/1p6/1n6/8/5K1p/8 b - - 1 73,0.0,b
8/5pk1/5b2/1p6/1n3K2/8/6q1/8 b - - 3 75,0.0,b
7k/1p1b1nrp/1q2p3/p1p2nbR/2PpBP2/3P4/P3PK2/2B4Q w - - 0 33,1.0,w
6k1/1B1b2rp/1q1np3/p1p2nPR/2Pp4/3P4/P3PK2/2B4Q w - - 1 35,1.0,w
4b1k1/6rp/3np3/p1p2nP1/2Pp4/3P1B2/P3PK1R/1qB4Q w - - 5 37,1.0,w
4b1k1/6rp/4p3/p1p2nP1/2np2B1/P2P4/q3PK1R/2B4Q w - - 0 39,1.0,w
6k1/5r1p/2Q1p3/p1p2nP1/2Pp2B1/P7/q3PK1R/2B5 w - - 1 41,1.0,w
2r3k1/7p/2Q1p3/p1p2nP1/2Pp2B1/P7/q3PK1R/2B5 w - - 5 43,1.0,w
6k1/1Q5p/4p3/p1p2nP1/2Pp2B1/P7/q3PK1R/2B5 w - - 3 45,1.0,w
5k2/pp3p2/3n1p1p/3P4/BP6/P7/4KPPP/8 b - - 3 30,1.0,b
2B2k2/pp3p2/5p1p/3P4/1P6/n7/4KPPP/8 b - - 1 32,1.0,b
8/p3kp2/1p3p1p/3P1B2/1P6/n2K4/5PPP/8 b - - 3 34,1.0,b
8/p4p2/1p1k1p2/3P3p/1P2B3/n2K2P1/5P1P/8 b - - 0 36,1.0,b
8/p4p2/1p1k4/3P1p2/1P5P/n2K1B2/5P1P/8 b - - 1 38,1.0,b
8/p4p2/3k4/1p1P4/1P1K1p1P/n4B2/5P1P/8 w - - 1 41,1.0,w
8/p4p2/3k4/1p1P4/1P1K3P/n4p2/4BP1P/8 b - - 1 43,1.0,b
8/p1k2p2/8/1p1P4/1P1K2BP/8/5P1P/1n6 b - - 2 45,1.0,b
8/p1k2p2/8/1p1P3B/1P1K3P/7P/5P2/5n2 b - - 0 47,1.0,b
8/2k5/p7/1p1P3B/1P1K3P/7P/5P1n/8 b - - 1 49,1.0,b
8/8/p2k4/1p1P3B/1P1K1P1P/7P/7n/8 b - - 0 51,1.0,b
2k5/8/p4P2/1p1P3B/1P1K3P/7P/7n/8 b - - 0 53,1.0,b
3k4/8/p2P1P2/1p5B/1P2K2P/7P/7n/8 b - - 0 55,1.0,b
3k4/5P2/p2P4/1p1K3B/1P5P/6nP/8/8 b - - 2 57,1.0,b
8/1k2Q3/p2P4/1p1K3B/1P5P/6nP/8/8 b - - 2 59,1.0,b
4rrk1/pp2b1np/2p1b1p1/P2p4/5pP1/2P4P/1P1N4/R1BB1R1K w - - 0 25,0.0,w
4r1k1/p3b1np/Ppp1brp1/3p4/5pP1/1PP4P/3N4/R1BB1R1K w - - 0 27,0.0,w
4r1k1/p3b1np/P1p1brp1/3p4/1p1N1pP1/1PP4P/8/R1BB1R1K w - - 0 29,0.0,w
4r1k1/N3b1np/P3brp1/8/3p1pP1/1Pp4P/8/R1BB1R1K w - - 0 31,0.0,w
4r1k1/N3b1np/P5p1/3b4/3p1rP1/1Pp4P/8/R1BB2K1 w - - 0 33,0.0,w
4r1k1/N6p/P3n1p1/3bB1b1/3p2P1/1Pp4P/8/R2B2K1 w - - 3 35,0.0,w
4r1k1/N6p/P3n1p1/R3B3/3pb1P1/1Pp1b2P/8/3B1K2 w - - 7 37,0.0,w
5rk1/N6p/P3n1p1/R7/1P2b1P1/2Bpb2P/8/3B1K2 w - - 1 39,0.0,w
5rk1/N6p/P3n3/8/1P2b1p1/2Bpb2P/8/3BK3 w - - 0 41,0.0,w
2N2rk1/7p/n7/8/1P2b1B1/2Bpb2P/8/4K3 w - - 0 43,0.0,w
2N5/5k1p/n7/8/1P2b3/2Bpb2P/8/4K3 w - - 0 45,0.0,w
8/7p/n7/5k2/1P2N3/2Bpb2P/8/4K3 w - - 1 47,0.0,w
8/7p/8/8/1n3k2/2Bpb2P/8/4KN2 w - - 0 49,0.0,w
8/7p/8/5k2/1B1b4/7P/3p4/4KN2 w - - 0 52,0.0,w
8/7p/8/8/1B1bk3/7P/6N1/4q3 w - - 2 54,0.0,w
5q2/7p/8/8/3bk3/7P/6N1/8 w - - 2 56,0.0,w
r1bqk2r/1p2ppbp/p1n3p1/8/2n4P/2P5/P1BPNPP1/R1BQ1RK1 w kq - 0 12,1.0,w
r2qk2r/1p2ppbp/p1nnb1p1/8/7P/2PP4/P1B1NPP1/R1BQR1K1 w kq - 3 14,1.0,w
r2q3r/1p1kppbp/p1nn2p1/8/7P/1QPP4/P3NPP1/R1B1R1K1 w - - 1 16,1.0,w
r2q3r/1p3pbp/p1nkp1p1/8/7P/1QPP4/P3NPP1/R3R1K1 w - - 0 18,1.0,w
1r1q3r/3k1pbp/Q1n1p1p1/8/7P/2PP4/P3NPP1/R3R1K1 w - - 1 20,1.0,w
1r5r/3k1pbp/Q1n1p1p1/5q2/5N1P/2PP2P1/P4P2/R3R1K1 w - - 1 22,1.0,w
3r4/3k1pbp/Q1n1p1p1/1r3q2/3P1N1P/2P3P1/P4P2/3RR1K1 w - - 3 24,1.0,w
3r4/2k2pbp/2n3p1/1Q1p1q2/5N1P/2P3P1/P4P2/3RR1K1 w - - 1 26,1.0,w
8/2k2pbp/2n2qp1/1Q1R4/7P/2P3P1/P4P2/4R1K1 w - - 1 28,1.0,w
r2qrnk1/pp2bppp/2p1bn2/3p4/3pP3/2P2P2/PPBNQ1PP/R1B2R1K w - - 0 13,0.0,w
r2qrnk1/pp2bppp/2p2n2/3b4/8/2p2P2/PPBNQ1PP/R1BR3K w - - 0 15,0.0,w
r2qr1k1/pp1n1ppp/2p2n2/3b4/1b6/2N2P2/PPB1Q1PP/R1BR3K w - - 1 17,0.0,w
r2qr1k1/pp1n1ppp/2p2n2/3b4/1b6/4BP2/PPB1Q1PP/R2R3K w - - 2 19,0.0,w
r2qr1k1/pp1n1ppp/2p2n2/3b4/3bB3/4BP2/PP2Q1PP/R6K w - - 0 21,0.0,w
r2q2k1/pp1n1ppp/2p2n2/8/3Br3/8/PP2Q1PP/R6K w - - 0 23,0.0,w
r3q1k1/pp1n1ppp/2p2n2/8/3Q4/8/PP4PP/R6K w - - 1 25,0.0,w
r5k1/pp1n1ppp/4qn2/2p5/8/3Q4/PP4PP/5R1K w - - 2 27,0.0,w
r5k1/pQ1n1ppp/5n2/2pq4/8/8/1P4PP/5R1K w - - 1 29,0.0,w
r5k1/p2n1ppp/5n2/2p5/8/8/1P4PP/3R3K w - - 2 31,0.0,w
r5k1/p4ppp/5n2/4n3/2p5/8/1P1R2PP/6K1 w - - 0 33,0.0,w
r5k1/5ppp/p4n2/8/2p5/3n2P1/1PR4P/6K1 w - - 0 35,0.0,w
1r4k1/5ppp/p4n2/8/3R4/6P1/1n5P/6K1 w - - 2 37,0.0,w
1r4k1/5ppp/3R4/p7/4n3/6PP/1n6/6K1 w - - 1 39,0.0,w
6k1/5ppp/2R5/p7/4n3/3n2PP/1r4K1/8 w - - 5 41,0.0,w
6k1/5ppp/2n5/p7/4K3/6PP/1r6/8 w - - 0 43,0.0,w
6k1/5ppp/2n5/8/p3K3/6PP/2r5/8 w - - 0 45,0.0,w
6k1/5ppp/8/8/1n1K4/p5PP/2r5/8 w - - 0 47,0.0,w
6k1/5ppp/8/8/1n2K2P/6P1/2r5/q7 w - - 0 49,0.0,w
6k1/5p1p/5qp1/7P/1n2K1P1/8/2r5/8 w - - 1 51,0.0,w
6k1/5p1p/5q2/6pP/1n2K1P1/8/4r3/8 w - - 2 53,0.0,w
r1b1r1k1/pp3ppp/1np2n2/3pp3/2P5/qP2P2P/P2PNPP1/1BRQ1RK1 w - - 1 13,1.0,w
r3r1k1/pp3ppp/2p1bn2/3np3/8/qP2P1NP/P2P1PP1/1BRQ1RK1 w - - 2 15,1.0,w
3rr1k1/pp3ppp/1np1bn2/4p3/8/qP2PQNP/P2P1PP1/1BRR2K1 w - - 6 17,1.0,w
3rr1k1/pp3ppp/1np5/4p3/6nP/qP2P1N1/P2P1PP1/1BRR2K1 w - - 0 19,1.0,w
3rr1k1/pp2qppp/1np4n/4p3/7P/1P2P1N1/P2P1PP1/1BRR2K1 w - - 4 21,1.0,w
3rr1k1/p4ppp/1np4n/4p3/7q/1P2P1N1/P2P1PP1/2RR2K1 w - - 0 23,1.0,w
3rr1k1/p4ppp/1nR5/4p3/7q/1P2n1N1/P2P1PP1/3R1K2 w - - 0 25,1.0,w
3r2k1/p3rppp/1n6/4p3/8/1P2P1q1/P1RP2P1/3R1K2 w - - 2 27,1.0,w
3r2k1/p4ppp/1n6/4p3/8/1P2P1q1/P1Rr2P1/3R1K2 w - - 0 29,1.0,w
6k1/p4ppp/1n6/4p3/7q/1P2P3/P2R2P1/5K2 w - - 1 31,1.0,w
6k1/p4ppp/1n6/4p3/4q3/1P2P3/P2R2P1/4K3 w - - 5 33,1.0,w
3n3k/7p/2b3r1/2p3PR/p1Pp4/3PP3/P4K2/2B5 w - - 0 41,0.0,w
7k/7p/2b1n1r1/6PR/p1Pp4/3P4/PB3K2/8 w - - 0 43,0.0,w
8/1b4kp/4n1r1/6PR/p1Pp4/3P4/PB3K2/8 w - - 4 45,0.0,w
4b3/6kp/4n1r1/6PR/p1Pp4/3P4/PB3K2/8 w - - 8 47,0.0,w
4b3/6kp/4n3/6r1/2Pp3R/p2P4/P4K2/B7 w - - 0 49,0.0,w
4b3/6kp/8/5r2/2PR4/p2P4/P4K2/8 w - - 1 51,0.0,w
4b3/6kp/8/8/2P3r1/p2P2K1/P7/8 w - - 0 53,0.0,w
8/6kp/8/2P5/6K1/p2b4/P7/8 w - - 0 55,0.0,w
8/5k1p/2P3b1/8/8/p4K2/P7/8 w - - 3 57,0.0,w
8/2P2k1p/4b3/8/8/p3K3/P7/8 w - - 3 59,0.0,w
8/2P2k2/7p/8/8/p7/b5K1/8 w - - 0 61,0.0,w
2b5/5k2/7p/8/8/p5K1/8/8 b - - 0 63,0.0,b
2b5/5k2/7p/8/4K3/8/8/q7 b - - 1 65,0.0,b
8/5k2/7p/5b2/2K5/8/8/4q3 b - - 5 67,0.0,b
8/5k2/7p/5b2/3q4/K7/8/8 b - - 9 70,0.0,b
r1b1r1k1/pp1n1ppp/2pq1n2/3P4/3p4/1P2P2P/P3NPP1/1BRQ1RK1 b - - 0 14,0.0,b
r1b1r1k1/pp1n1ppp/2P2n2/8/8/1P2p2P/P3NPP1/1B1R1RK1 b - - 0 16,0.0,b
r1b1r1k1/p2n1ppp/2p2n2/8/8/1P5P/P3NPP1/1B1R1RK1 b - - 0 18,0.0,b
r1b2k2/p2n1ppp/2R2n2/8/8/1P5P/P3rPP1/1B3RK1 b - - 0 20,0.0,b
1r3k2/pb1n1ppp/5n2/8/8/1P5P/P3rPP1/1B1R1RK1 b - - 4 22,0.0,b
1r2r1k1/pb1n1ppp/5n2/8/8/1P5P/P4PP1/1BRR2K1 b - - 8 24,0.0,b
1r4k1/pb2rppp/5n2/4n3/7P/1P6/P4PP1/1BR1R1K1 b - - 0 26,0.0,b
1r2r1k1/p4ppp/5n2/3bnB2/7P/1P6/P4PP1/3RR1K1 b - - 4 28,0.0,b
4r1k1/p4ppp/4Bn2/4n3/7P/1r6/5PP1/3RR1K1 b - - 1 30,0.0,b
4n1k1/p4ppp/4r3/4n3/7P/1r6/3R1PP1/4R1K1 b - - 3 32,0.0,b
4n1k1/p4ppp/8/8/7P/1r3P2/3R1PK1/4r3 b - - 1 34,0.0,b
4r1k1/p4ppp/5n2/8/7P/1r3P2/5PK1/3R4 b - - 5 36,0.0,b
6k1/p3rppp/5n2/8/5P1P/1r6/5PK1/R7 b - - 0 38,0.0,b
6k1/p3rppp/8/5P2/5n1P/1r6/5P2/R5K1 b - - 2 40,0.0,b
6k1/p3rp1p/5p2/8/5n1P/7r/5P2/1R4K1 b - - 1 42,0.0,b
8/p3rpkp/5p2/8/7P/2Rn3r/5P2/6K1 b - - 5 44,0.0,b
5rk1/1pb2pp1/p1p2r2/P1Pp1B1n/1P1R1P2/4P3/5KRP/8 w - - 1 32,0.0,w
5rk1/1pb2p2/p1p2rp1/P1Pp1BR1/1P1R1P2/8/5K1P/8 w - - 0 34,0.0,w
5rk1/2b2p2/p1p2rp1/1pPp1BR1/3R1P2/8/5K1P/8 w - - 0 36,0.0,w
5rk1/3B1p2/p1p3p1/1pPp2R1/5r2/8/5K1P/8 w - - 0 38,0.0,w
3r2k1/3B1p2/p1p2rp1/1pPp2R1/8/8/3K3P/8 w - - 4 40,0.0,w
3r2k1/5p2/p5p1/1prp2R1/8/4K3/7P/8 w - - 0 42,0.0,w
3r2k1/5p2/p5p1/1p1p4/8/2K5/6RP/8 b - - 0 44,0.0,b
3r1k2/5p2/p5p1/1p6/1K1p4/8/R6P/8 b - - 1 46,0.0,b
2r5/5pk1/R5p1/1K6/3p4/8/7P/8 b - - 0 48,0.0,b
8/5pk1/6p1/1K6/8/R2p3P/2r5/8 b - - 1 50,0.0,b
8/5pk1/6p1/1K6/8/7P/3r4/8 w - - 0 53,0.0,w
8/5pk1/6p1/K7/8/7r/8/8 w - - 0 55,0.0,w
8/5p2/6p1/2K1k3/8/7r/8/8 w - - 4 57,0.0,w
8/5p2/8/1K2k3/6p1/7r/8/8 b - - 0 59,0.0,b
8/5p2/8/1K2k3/6p1/7r/8/8 b - - 4 61,0.0,b
8/5p2/8/3k4/1K4p1/8/7r/8 w - - 8 64,0.0,w
8/5p2/1K6/3k4/8/8/6pr/8 b - - 1 66,0.0,b
8/3K1p2/8/3k4/8/8/8/6qr b - - 3 68,0.0,b
8/5K2/8/8/2k5/7r/8/6q1 w - - 1 71,0.0,w
8/8/7r/4K3/2k5/8/8/7q w - - 5 73,0.0,w
8/8/8/8/2k5/6K1/7r/6q1 w - - 9 75,0.0,w
8/8/8/8/2k5/6K1/8/5q1r w - - 13 77,0.0,w
8/8/8/8/2k5/6K1/8/5q1r w - - 17 79,0.0,w
8/5q2/8/8/2k4K/8/8/6r1 w - - 21 81,0.0,w
r1bq1rk1/ppn1bppp/1np1p3/8/2PP4/2N2Q2/PP3PPP/R1B1RBK1 w - - 5 11,1.0,w
r1bqr1k1/ppn2ppp/1np1p3/8/1bPP4/2NBBQ2/PP3PPP/R3R1K1 w - - 9 13,1.0,w
r1bqr1k1/ppn2ppp/2p1p3/8/2nP4/2PBBQ2/P3RPPP/R5K1 w - - 0 15,1.0,w
r1bqr1k1/pp3ppp/1np1p3/8/2BP4/2P2Q2/P2BRPPP/R5K1 w - - 3 17,1.0,w
r1b1r1k1/pp3ppp/2p1pq2/3n4/3P4/2PB2Q1/P2BRPPP/R5K1 w - - 7 19,1.0,w
r1b1r1k1/pp3pp1/2p1p2p/3n2Q1/3P4/2PB4/P3RPPP/R5K1 w - - 0 21,1.0,w
r1b1r1k1/pp3pp1/4p2p/2p5/3P4/2nB2Q1/P4PPP/R3R1K1 w - - 0 23,1.0,w
r1br2k1/pp3pp1/B3p2p/2P5/8/6Q1/n4PPP/R3R1K1 w - - 0 25,1.0,w
r1r3k1/pb3pp1/4p2p/2P5/8/6Q1/R4PPP/4R1K1 w - - 1 27,1.0,w
r5k1/pR3pp1/4p3/2r4p/8/6Q1/5PPP/4R1K1 w - - 0 29,1.0,w
r5k1/1R3pp1/4p3/p1r5/7Q/8/5PPP/R5K1 w - a6 0 31,1.0,w
5rk1/1R3pp1/4p3/p4r2/8/5Q2/5PPP/R5K1 w - - 4 33,1.0,w
3r2k1/R4pp1/4pr2/p7/6Q1/8/5PPP/R5K1 w - - 8 35,1.0,w
3r2k1/5pp1/8/5p2/6Q1/8/5PPP/R5K1 w - - 0 37,1.0,w
6k1/3r1p2/6p1/8/8/8/5PPP/RQ4K1 w - - 2 39,1.0,w
3r2k1/5p2/6p1/8/1Q6/8/5PPP/R5K1 w - - 6 41,1.0,w
3r2k1/5p2/6p1/8/8/2Q5/5PPP/4R1K1 w - - 10 43,1.0,w
1r6/4Qp1k/6p1/8/8/8/5PPP/4R1K1 w - - 14 45,1.0,w
2r4k/8/6Q1/8/8/8/5PPP/4R1K1 w - - 1 47,1.0,w
2r5/7k/4Q3/8/8/8/5PPP/4R1K1 w - - 5 49,1.0,w
8/7k/4Q3/8/8/8/5PPP/4R1K1 w - - 3 51,1.0,w
6k1/4Q3/8/8/8/8/5PPP/4RK2 w - - 7 53,1.0,w
8/p4pk1/1p1n1p1p/6PP/PP1K1P2/3B4/8/8 w - - 0 40,0.0,w
4n3/p4p2/1p3p1k/7P/PP1K1P2/8/4B3/8 w - - 2 42,0.0,w
4n3/p4p2/1p3p1k/7P/PP1K1P2/8/4B3/8 w - - 6 44,0.0,w
4n3/p4p2/5p1k/P6P/4KP2/8/4B3/8 b - - 0 46,0.0,b
8/p4p1k/3n1p2/P2K3P/2B2P2/8/8/8 b - - 4 48,0.0,b
8/p4p1k/5p2/3K1P1P/2n5/8/8/8 w - - 1 51,0.0,w
8/p4p2/5p2/1K3P1k/8/8/8/8 w - - 0 53,0.0,w
8/K4p2/5p2/5k2/8/8/8/8 w - - 0 55,0.0,w
8/5p2/8/1K3p2/4k3/8/8/8 w - - 0 57,0.0,w
8/5p2/8/2K5/4k3/5p2/8/8 w - - 0 59,0.0,w
8/5p2/8/2K5/4k3/8/8/5q2 w - - 0 61,0.0,w
8/5p2/3K4/3q4/4k3/8/8/8 w - - 4 63,0.0,w
3K4/5p2/4q3/8/3k4/8/8/8 w - - 8 65,0.0,w
8/2K2p2/4q3/8/2k5/8/8/8 b - - 12 67,0.0,b
8/5p2/1K6/8/1k6/8/8/4q3 b - - 16 69,0.0,b
8/2K2p2/8/1q6/1k6/8/8/8 b - - 20 71,0.0,b
K7/5p2/8/8/1k6/8/8/3q4 b - - 24 73,0.0,b
8/2K2p2/8/8/1k6/8/8/1q6 b - - 28 75,0.0,b
8/3K1q2/5p2/8/1k6/8/8/8 w - - 2 78,0.0,w
8/5q2/8/4K3/1k3p2/8/8/8 w - - 0 80,0.0,w
8/5q2/8/2k5/5p2/8/4K3/8 w - - 4 83,0.0,w
8/5q2/8/8/3k4/5p2/4K3/8 b - - 0 85,0.0,b
8/p3kp2/3n1p1p/1p1P4/1P1K1PP1/P2B4/7P/8 w - - 0 35,1.0,w
8/p1k2p2/3n1p1p/1p1P4/1P3PP1/P2B4/2K4P/8 b - - 4 37,1.0,b
8/pk3p2/3n3p/1p1P1P2/1P3P2/P7/2K4P/5B2 b - - 0 39,1.0,b
8/1k3p2/p6p/1p1P1n2/1P3P2/P6B/3K3P/8 b - - 1 41,1.0,b
8/1k3p2/p6p/1p1P4/1P3P2/n2K3B/7P/8 w - - 0 44,1.0,w
8/2kP1p2/p6p/1p6/1Pn2P2/3K3B/7P/8 w - - 1 46,1.0,w
3k4/5p2/p2n3p/1p6/1P3P2/3K4/7P/5B2 w - - 2 48,1.0,w
8/3k1p2/p2n3p/1p6/1P1K1P2/3B4/7P/8 w - - 6 50,1.0,w
8/3k1p2/p2n3p/1pK5/1P3P2/8/4B2P/8 w - - 10 52,1.0,w
8/3k1p2/pK1n3p/1p5B/1P3P2/8/7P/8 b - - 14 54,1.0,b
8/5p2/1K1nk2p/1p5B/1P3P2/8/7P/8 b - - 2 56,1.0,b
8/2K2p2/3n3p/1p6/1Pk2P2/5B2/7P/8 b - - 6 58,1.0,b
8/4Kp2/3n3p/1p6/1Pk2P2/5B2/7P/8 b - - 10 60,1.0,b
8/8/6Kp/1p3n2/1k3P2/5B2/7P/8 b - - 1 62,1.0,b
8/8/6K1/1p5B/1k1n1P2/8/7P/8 b - - 0 64,1.0,b
8/8/5PK1/2k4B/1p1n4/8/7P/8 b - - 0 66,1.0,b
8/4kP2/8/6KB/1p1n4/8/7P/8 b - - 2 68,1.0,b
5k2/5P2/8/4K2B/3n4/1p6/7P/8 w - - 3 71,1.0,w
5k2/5P2/6B1/8/3K4/8/7P/1b6 w - - 0 73,1.0,w
8/4k3/8/4K3/8/8/7P/1B6 w - - 2 75,1.0,w
8/4k3/8/4K3/8/7B/7P/8 w - - 6 77,1.0,w
8/4k3/4B3/8/4K3/8/7P/8 w - - 10 79,1.0,w
8/6k1/4B3/8/4K3/8/7P/8 w - - 14 81,1.0,w
8/4k3/8/5K2/2B5/8/7P/8 w - - 18 83,1.0,w
8/8/8/2k2K1P/2B5/8/8/8 w - - 1 85,1.0,w
8/2k5/4B2P/5K2/8/8/8/8 w - - 1 87,1.0,w
7Q/8/4B3/1k3K2/8/8/8/8 w - - 1 89,1.0,w
2Q5/8/4B3/1k3K2/8/8/8/8 w - - 5 91,1.0,w
2Q5/8/4B3/1k3K2/8/8/8/8 w - - 9 93,1.0,w
8/8/8/1k3K2/8/2Q5/B7/8 w - - 13 95,1.0,w
8/1Q6/8/5K2/8/k7/B7/8 w - - 17 97,1.0,w
8/1Q6/8/k4K2/2B5/8/8/8 w - - 21 99,1.0,w
r3r1k1/pp2b1np/2p1b1p1/3p1p2/6P1/2P5/PP1N2KP/R1BB1R2 b - - 1 22,1.0,b
r3r1k1/pp2b1np/2p1b1p1/3p4/8/1NP3P1/PP4K1/R1BB1R2 b - - 0 24,1.0,b
1r2r1k1/pp2b2p/2p1b1p1/3p1n2/8/PNP3P1/1P4K1/R1BBR3 b - - 2 26,1.0,b
1r2r1k1/pp5p/2pbb1p1/3p4/5B1P/PNP5/1P4K1/R2BR3 b - - 0 28,1.0,b
1r2r1k1/pp5p/2p1b1p1/8/3N1b1P/P1P5/1P2R1K1/R2B4 b - - 0 30,1.0,b
1r4k1/pp5p/2p3p1/3b4/3N1b1P/P1P5/1P2B3/R5K1 b - - 0 32,1.0,b
1r4k1/pp5p/2p3p1/3b4/3N1b1P/P1P4K/1P2B3/R7 b - - 4 34,1.0,b
1r6/pp4kp/2p3p1/3Bb3/3N3P/P1P4K/1P6/R7 b - - 0 36,1.0,b
1r6/pp5p/5kp1/3pb1N1/7P/P1P4K/1P6/R7 b - - 3 38,1.0,b
7r/pp5p/5kp1/3p2N1/7P/P1P4K/8/5R2 b - - 2 40,1.0,b
7r/pp2k3/6pp/3p2N1/7P/P1P4K/8/4R3 b - - 1 42,1.0,b
7r/ppk5/6pp/3pN3/7P/P1P4K/8/4R3 w - - 5 45,1.0,w
8/ppk1r3/7p/3pN3/7P/P1P4K/8/4R3 w - - 3 47,1.0,w
8/ppk5/4r2p/3pN3/P6P/2P3K1/8/4R3 w - - 3 49,1.0,w
8/ppk5/3r3p/4N3/P2p3P/2P5/6K1/4R3 w - - 0 51,1.0,w
8/pp6/3k3p/4N3/P2r3P/8/6K1/2R5 w - - 2 53,1.0,w
8/pp6/4k2N/8/P6r/8/6K1/2R5 w - - 0 55,1.0,w
7r/pp6/8/3k1N2/P7/8/6K1/4R3 w - - 4 57,1.0,w
8/pp6/8/5N1r/P1k5/6K1/8/3R4 w - - 8 59,1.0,w
8/pp4N1/7r/8/P7/1k4K1/8/2R5 w - - 12 61,1.0,w
8/pR4N1/7r/P7/8/6K1/2k5/8 w - - 0 64,1.0,w
8/3R2N1/6r1/P7/8/6K1/2k5/8 w - - 3 66,1.0,w
8/3R4/8/P4N2/5K2/2k5/8/6r1 w - - 7 68,1.0,w
8/2R5/P7/5N2/1k3K2/8/8/5r2 w - - 1 70,1.0,w
8/P1R5/8/1k3N2/6K1/8/8/6r1 w - - 1 72,1.0,w
6r1/PR6/k7/5N2/8/5K2/8/8 w - - 5 74,1.0,w
1Q6/8/8/k4N2/8/5K2/8/8 w - - 1 76,1.0,w
1Q6/8/8/k7/8/5K2/2N5/8 w - - 5 78,1.0,w
1Q6/8/8/k7/8/5K2/2N5/8 w - - 9 80,1.0,w
1Q6/8/8/8/8/kN3K2/8/8 w - - 13 82,1.0,w
1Q6/8/8/8/8/k4K2/N7/8 w - - 17 84,1.0,w
1Q6/8/8/8/8/k4K2/N7/8 w - - 21 86,1.0,w
8/8/8/1Q6/1N6/5K2/1k6/8 w - - 25 88,1.0,w
rnbqkb1r/pp1p1ppp/2p2n2/4p3/2B1P3/3P4/PPPN1PPP/R1BQK2R b KQkq - 1 4,1.0,b
rnbqk2r/pp1p1p1p/2pb1np1/4p1B1/2B1P3/3P1N2/PPP2PPP/R2QK2R b KQkq - 3 6,1.0,b
rnbq3r/pp1pkp2/2pb1npp/4p3/2B1P3/3PBN2/PPP1KPPP/R2Q3R b - - 3 8,1.0,b
rnb4r/pp1p1k2/2pb1npp/q3p3/4P3/3PBN2/PPP1KPPP/RQ5R b - - 1 10,1.0,b
